"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_chemostat1","K12_chemostat2","K12_starvation1","K12_starvation2"
"144","bcsB","bcsB",2110,11.8423612605945,-0.35764885504202,0.748173936661959,-0.478029021750879,0.632629549049882,0.694093557369894,11.3072295380182,15.4948988183444,12.8168816259279,7.75043506008723
"145","bcsC","bcsC",469,206.324481370229,1.97146290526197,0.209741284259631,9.39949858808709,5.482370379909e-21,2.70611672270562e-20,88.9988389444015,77.1448153934596,337.511216149435,321.64305499362
"146","bcsE","bcsE",1582,219.728212832407,0.395689994305966,0.205652572883537,1.92407023533836,0.0543457803616333,0.079526220946385,183.468917987844,196.158825466275,243.52075089263,255.764356982879
"147","bcsG","bcsG",2059,55.5849662414376,-0.230624362667134,0.397202507947869,-0.580621617568946,0.5614954994288,0.631307470217422,51.0649075910501,69.232526635156,55.5398203790209,46.5026103605234
"148","bcsZ","bcsZ",1737,5.48258663080258,-1.69704123979267,1.14417746181609,-1.48319757767212,0.138021924615365,0.183949772875401,9.48348283833787,8.57164615482884,0,3.87521753004362
"149","betA","betA",1162,34.167140661928,-2.38819699515434,0.648930851687023,-3.68020258082314,0.000233048736257188,0.000464292447878994,58.5422690597395,58.3531295924887,4.2722938753093,15.5008701201745
"150","betT","betT",305,268.866644151832,2.14977402279685,0.18268746620793,11.7674959723292,5.74031522217693e-32,4.35699335716052e-31,98.4823217827394,98.2442520822691,448.590856907476,430.149145834841
"151","bglA","bglA",1762,467.507068529429,-0.256739581600267,0.182745687737672,-1.40490090233381,0.16005074823838,0.210282339484592,478.004009986222,540.013707754217,452.863150782786,399.147405594493
"152","bglB","bglB",1874,7.15497025915888,-1.0981605625747,0.99730663750378,-1.10112629484082,0.27084169429445,0.334577653303977,8.20686014856162,11.8684331374553,8.5445877506186,0
"153","bglG","bglG",1661,2.84960880154196,-2.14834088997277,1.28285692607264,-1.6746535379824,0.0940022283835243,0.131014544676616,7.1126121287534,4.28582307741442,0,0
"154","bglH","bglH",2112,9.09727847498681,0.374802520588295,0.790562163156852,0.474096204012147,0.635431305415882,0.696507325775458,7.84211080862555,7.5826100600409,17.0891755012372,3.87521753004362
"155","bglJ","bglJ",2084,41.5455798081911,0.224010172870158,0.410728888075625,0.545396682273083,0.585480721774026,0.65037805705704,41.2166754127761,34.9459420158407,51.2675265037116,38.7521753004362
"156","bglX","bglX",1325,301.842571240411,-0.560444756930994,0.196150923826307,-2.85721191620424,0.00427380395074907,0.00746706124225215,364.384590596136,355.723315425397,239.248457017321,248.013921922791
"157","bioB","bioB",596,237.14818707546,-2.00446107238084,0.26400124463572,-7.59261978157218,3.13501448402338e-14,1.21771116283794e-13,372.044326734793,388.361506553399,106.807346882732,81.3795681309159
"158","bioC","bioC",1122,49.8183331067968,-1.90745192391855,0.497363388007391,-3.83512733327729,0.000125499260129736,0.000258940095543975,79.1506067661276,79.7822449795608,17.0891755012372,23.2513051802617
"159","bioD","bioD",950,55.4746608568176,-2.87674228447157,0.592453124293994,-4.85564539456128,1.19995270280059e-06,2.92409527050881e-06,90.6402109741139,106.815898237098,12.8168816259279,11.6256525901308
"160","bioH","bioH",2283,47.97097936869,0.0324048293712975,0.391044144736807,0.0828674455491659,0.933956939669971,0.947347326260745,44.8641688121368,50.4408408341851,38.4506448777837,58.1282629506542
"161","birA","birA",1577,111.501335559601,-0.565962915356548,0.292380007961981,-1.93571003469616,0.0529032247576046,0.0776607262611633,139.698997195516,126.266941434594,102.535053007423,77.5043506008723
"162","brnQ","brnQ",33,632.880230718895,4.13049339607306,0.156420592197278,26.4063275688387,1.15908090483196e-153,8.13112816571513e-152,66.3843798683651,69.5622053334187,1174.88081571006,1220.69352196374
"163","btuB","btuB",871,322.24283626585,-1.22697223941214,0.230991837484084,-5.31175582988589,1.08574014114146e-07,2.88575020291903e-07,466.696780448204,436.164917801483,234.976163142011,151.133483671701
"164","btuC","btuC",2164,58.6982378403183,0.128839812831447,0.370758639386957,0.347503197887664,0.728213316460421,0.779026722553547,61.2778891092601,50.1111621359225,76.9012897555674,46.5026103605234
"165","btuD","btuD",1555,85.842243844386,-0.639540282490469,0.320816107478183,-1.99347934091483,0.0462089835375526,0.0687934385141057,103.771187211812,106.156540840573,59.8121142543302,73.6291330708287
"166","btuF","btuF",1281,27.3133617058389,-2.01080287541674,0.660003307075326,-3.04665575741918,0.00231402554949415,0.00418186506407413,43.5875461223606,45.4956603602454,8.5445877506186,11.6256525901308
"167","cadA","cadA",2147,15.7766378257603,-0.260483525486562,0.646107524146318,-0.403158167567745,0.686831871651284,0.74057558587458,18.2374669968036,16.1542562148697,17.0891755012372,11.6256525901308
"168","cadB","cadB",1804,4.01049828407356,1.34326560289022,1.03250190805499,1.3009812305535,0.193264879431875,0.248008977763188,2.37087070958447,1.64839349131324,4.2722938753093,7.75043506008723
"169","cadC","cadC",746,44.9013798760189,2.4434958538969,0.394724612109422,6.19038129099368,6.00188537264433e-10,1.86251536698011e-09,12.5838522277945,14.5058627235565,98.2627591321139,54.2530454206106
"170","caiA","caiA",1131,55.6093849784065,1.277450974595,0.335521282532547,3.80736197999923,0.000140457082214246,0.000287496149713509,31.9155672444063,32.6381911280021,72.6289958802581,85.2547856609596
"171","caiB","caiB",1876,14.8983366127417,0.684165245506653,0.623673291866253,1.09699301610205,0.272644445071264,0.336445570543698,11.1248548680502,11.20907574093,25.6337632518558,11.6256525901308
"172","caiD","caiD",2160,3.49938594188297,0.402185511051663,1.10230057112138,0.364860113101925,0.715215829866445,0.766539188028158,2.5532453795525,3.29678698262648,4.2722938753093,3.87521753004362
"173","caiT","caiT",2133,2.65051315009734,-0.543380542672522,1.25312762353873,-0.433619475355637,0.664564789937149,0.72126933366362,3.10036938945661,3.62646568088913,0,3.87521753004362
"174","can","can",249,697.438299371439,-2.82506997178874,0.211806898123877,-13.3379507315974,1.39234569719417e-40,1.29449007590542e-39,1167.74501180533,1279.8127066556,179.436342762991,162.759136261832
"175","carA","carA",261,510.658075068368,-3.84148414280121,0.296526271639253,-12.9549537771637,2.2026873160419e-38,1.95372457342414e-37,1011.26754497276,902.989954541392,46.9952326284023,81.3795681309159
"176","carB","carB",131,1252.78244247143,-3.13495346461774,0.184771097346798,-16.9666874832362,1.44877231073e-64,2.56023503766408e-63,2336.58427163048,2166.31872628386,256.337632518558,251.889139452835
"177","cbl","cbl",941,111.937899067931,-1.67098182045543,0.340368896882411,-4.90932583958374,9.139002099185e-07,2.24833048454976e-06,181.280421948228,160.55352605391,55.5398203790209,50.377827890567
"178","cbpA","cbpA",274,385.679785645088,2.33694950138481,0.184578643696845,12.6609961725749,9.72573143175514e-37,8.21717819872743e-36,117.996411469319,135.827623684211,692.111607800106,596.783499626717
"179","cbrA","cbrA",2217,7.56343121450677,0.188853669063026,0.847730038956217,0.222775719137611,0.823710066458046,0.860121246662326,8.02448547859358,5.93421656872766,8.5445877506186,7.75043506008723
"180","cca","cca",2313,146.020832688726,-0.00198874481022385,0.246036076445432,-0.00808314308598938,0.993550655159363,0.994409756460841,151.918100083374,140.443125459888,136.713404009898,155.008701201745
"181","ccmA","ccmA",740,69.254580548101,1.88953273182633,0.303590113693432,6.22396002570229,4.8476063973205e-10,1.51651470402661e-09,29.5446965348218,28.6820467488504,102.535053007423,116.256525901308
"182","ccmB","ccmB",2068,11.8419777133661,-0.419639483853836,0.745550498646023,-0.562858565068273,0.573531196980742,0.642033230662677,14.4075989274748,13.1871479305059,4.2722938753093,15.5008701201745
"183","ccmC","ccmC",1657,17.2963775672392,-1.22084204709364,0.7259413228784,-1.68173653795175,0.0926199395588385,0.129399613807309,27.7209498351415,22.0884727835974,0,19.3760876502181
"184","ccmF","ccmF",1418,33.2946556009332,-1.36968093215868,0.549962653248861,-2.49049808031035,0.0127564184923723,0.0208258877361367,52.3415302808263,45.1659816619828,8.5445877506186,27.1265227103053
"185","ccmH","ccmH",1379,32.0449745565945,-1.48261620551645,0.562637251133946,-2.63511916875103,0.00841077484847093,0.0141196111488109,45.4112928220409,49.7814834376598,21.3614693765465,11.6256525901308
"186","cdaR","cdaR",1590,171.303638544747,0.486456323615968,0.255023878263609,1.90749323917479,0.0564567456994499,0.0821996014429098,159.942585561968,124.948226641544,179.436342762991,220.887399212486
"187","cdd","cdd",283,202.420454540033,2.51718264037561,0.201907537233712,12.4670068035247,1.12991036950974e-35,9.24290637955845e-35,60.1836410894519,59.3421656872766,337.511216149435,352.644795233969
"188","cdh","cdh",1328,20.0868783451612,-2.25680558760956,0.79356731446947,-2.84387416979027,0.00445686450838683,0.00776930823562916,31.0036938945661,36.9240142054166,8.5445877506186,3.87521753004362
"189","cdsA","cdsA",2060,331.783950724062,0.104827084145787,0.18247906031522,0.574460894114125,0.565655956149707,0.635368043904208,312.225434985278,327.041268676547,354.600391650672,333.268707583751
"190","cfa","cfa",742,639.829984975133,1.06075403952473,0.170712174157976,6.21369884577251,5.17516694379118e-10,1.61462418798876e-09,380.798310893259,447.373993542413,905.726301565571,825.42133389929
"191","chaA","chaA",1226,152.013613353257,-0.940032223078386,0.28364718657054,-3.31408971280104,0.000919420026486578,0.00173609898965451,180.003799258451,220.884727835974,102.535053007423,104.630873311178
"192","chaC","chaC",312,257.893075866859,2.30565829351009,0.19696834043324,11.7057304155515,1.19128952597364e-31,8.83921555329798e-31,91.369709653986,80.4416023760861,452.863150782786,406.89784065458
"193","chbC","chbC",1815,39.7103690566521,0.512386119527711,0.404950515094106,1.2653055137086,0.205761830825486,0.262301012313326,34.2864379539908,30.6601189384263,51.2675265037116,42.6273928304798
"194","chbF","chbF",1648,41.3346404934597,-0.757917560542769,0.445712826085767,-1.70046163400495,0.089044127078865,0.125083224628381,52.3415302808263,52.0892343254984,29.9060571271651,31.0017402403489
"195","chbR","chbR",1600,54.1359759942092,0.67440622378114,0.357886954208725,1.88441130879506,0.0595093613311752,0.0861026071760441,38.6634300332236,44.8363029637201,55.5398203790209,77.5043506008723
"196","cheA","cheA",93,2995.45738168802,-2.74831232914056,0.143770368639976,-19.1159858261389,1.85874418793801e-81,4.62687397320052e-80,5311.29751347911,5126.17407928591,730.56225267789,813.795681309159
"197","cheB","cheB",219,759.798058922357,-2.92840499240296,0.206540220089078,-14.1783764495844,1.24698216613006e-45,1.31815694730186e-44,1390.97160784621,1298.27471375831,179.436342762991,170.509571321919
"198","cheR","cheR",325,500.326729725247,-2.48640874578639,0.215531938977721,-11.5361498512915,8.67205969416162e-31,6.17717482830282e-30,854.425328800248,846.61489713848,145.257991760516,155.008701201745
"199","cheZ","cheZ",209,922.380593146507,-2.63766155482292,0.181770859240397,-14.5109153680929,1.03332367364337e-47,1.14456665286335e-46,1603.98522236888,1578.50160728156,243.52075089263,263.514792042966
"200","cirA","cirA",607,293.40523615474,-1.71847561187127,0.23169240398988,-7.41705633105835,1.19752023389512e-13,4.56714883273016e-13,463.596411058747,438.472668689322,128.168816259279,143.383048611614
"201","citA","citA",1498,45.4661380809786,-0.964406330804733,0.44017325140469,-2.19096986863036,0.0284539729811472,0.0439432604745536,59.6365170795478,61.3202378768525,29.9060571271651,31.0017402403489
"202","citB","citB",1826,19.6906901016378,-0.768515485718785,0.623877144821589,-1.23183785797853,0.218009658325939,0.276392310528231,23.3439577559086,26.7039745592745,17.0891755012372,11.6256525901308
"203","citC","citC",2079,2.86971382713903,-0.681658324086052,1.23920804863881,-0.550075772050393,0.582267403541537,0.648321200893204,3.64749339936072,3.95614437915177,0,3.87521753004362
"204","citE","citE",2011,4.82348609482564,0.737112856729731,0.982708747936869,0.750082726216948,0.453204882378328,0.521715217655808,2.91799471948858,3.95614437915177,8.5445877506186,3.87521753004362
"205","citF","citF",1653,3.70011027204785,1.79288542296781,1.059448174334,1.69228232810432,0.090592155641287,0.126872861651288,1.45899735974429,1.31871479305059,4.2722938753093,7.75043506008723
"206","citG","citG",1494,9.31498064717663,1.75418330229205,0.790353519188765,2.21949198643739,0.0264532718021565,0.0409901768554166,3.46511872939268,4.28582307741442,25.6337632518558,3.87521753004362
"207","citT","citT",1961,9.93174312950787,0.641020512462308,0.743048386262745,0.862690134738601,0.388307857881363,0.45840524783037,6.38311344888126,8.90132485309149,12.8168816259279,11.6256525901308
"208","clcA","clcA",431,357.526499966749,1.6906589033471,0.170462258369744,9.91808344859515,3.47361846891143e-23,1.8657602681044e-22,173.985435149506,162.861276941748,546.85361603959,546.40567173615
"209","clcB","clcB",2235,9.82853252025919,0.146198785789686,0.776297466908757,0.18832830457615,0.850619298476509,0.881066521688197,9.1187334984018,9.23100355135414,17.0891755012372,3.87521753004362
"210","clpA","clpA",126,9088.05843129168,1.89752692120186,0.110218526248566,17.2160433076608,2.01287407099731e-66,3.69825672568157e-65,3831.50944135847,3848.99880221641,14624.0619351837,14047.6635464081
"211","clpB","clpB",504,2996.58119497922,1.16025345233684,0.132629127723579,8.74810437383709,2.16966543235313e-18,9.96582435693946e-18,1744.41371824426,1956.97275288708,4208.20946717966,4076.72884160588
"212","clpP","clpP",789,830.259799961288,0.839499993787807,0.141194336814039,5.94570584579093,2.75268083730154e-09,8.07662374949691e-09,583.781318567683,606.279126105009,1038.16741170016,1092.8113434723
"213","clpX","clpX",160,3451.68045290448,1.89522477335242,0.118251463810008,16.0270724123757,8.26875360049531e-58,1.19638528657166e-56,1419.60443103119,1501.02711318984,5468.5361603959,5417.55410700098
"214","cmk","cmk",1755,1179.39430408547,-0.207295042630954,0.144426342243424,-1.43529940183328,0.151201798155626,0.199448525772237,1241.60675314239,1288.05467411217,1025.35053007423,1162.56525901308
"215","cmtA","cmtA",1915,3.82893620987145,-1.15248863173396,1.19362374806409,-0.965537619038787,0.334275603083602,0.404098183362162,5.83598943897715,5.60453787046501,0,3.87521753004362
"216","coaA","coaA",689,152.028905460758,-2.16302848272239,0.327637322135026,-6.60189891867985,4.05924263933055e-11,1.36388196082006e-10,254.959788615314,244.951272809147,38.4506448777837,69.7539155407851
"217","coaE","coaE",1332,115.744012769775,0.714413447997085,0.253107651182417,2.8225675702004,0.00476407816541166,0.00827991062532132,86.445593564849,88.6835698326523,136.713404009898,151.133483671701
"218","cobB","cobB",1981,188.874472346687,-0.186299298308695,0.229084620824556,-0.813233545046099,0.416084170092672,0.486236675297595,211.189867822986,190.883966294073,175.164048887681,178.260006382006
"219","cobS","cobS",1897,104.558693022917,-0.295405969951974,0.286895206131398,-1.02966506110485,0.303167262235457,0.369969537203523,111.43092335047,119.014010072816,102.535053007423,85.2547856609596
"220","codA","codA",272,505.335063317083,-3.10915509786113,0.243999999373426,-12.742438958382,3.43486283811212e-37,2.92342186405498e-36,921.539207348486,893.429272291776,93.9904652568046,112.381308371265
"221","codB","codB",381,308.994366164917,-4.09660925787005,0.380782013318862,-10.7584106249252,5.4095075032636e-27,3.28687923098562e-26,559.707862131902,611.883663975474,25.6337632518558,38.7521753004362
"222","cof","cof",625,90.9040027159682,2.04892176742742,0.283208574423782,7.23467420291269,4.6664800415419e-13,1.72846420738712e-12,31.7331925744383,38.5724076967298,153.802579511135,139.50783108157
"223","copA","copA",725,296.204015427156,1.17663835955174,0.184684104375649,6.37108625850358,1.87694035073039e-10,5.9932647061253e-10,185.110290017556,177.696818363567,380.234154902528,441.774798424972
"224","corA","corA",2096,183.245732329274,-0.120601104744768,0.232389698205347,-0.518960632403768,0.603788194414346,0.666874842590272,193.13477549615,187.916858009709,200.797812139537,151.133483671701
"225","cpdA","cpdA",199,874.781595064117,2.13745594013631,0.145749490753282,14.6652720986483,1.07585015845752e-48,1.2515543300649e-47,339.034511470579,306.271510686,1435.49074210392,1418.32961599596
