"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_starvation1","IAI1_starvation2"
"449","fumA",22748.3561817563,0.82837922805464,0.0850394829080341,9.74111318327853,2.01336586882356e-22,1.05869862278227e-21,15669.8112654672,17095.8060522778,27714.2704715748,30513.5369377055
"450","mraW",1126.38439337368,1.06101002328669,0.109073621998477,9.72746667660405,2.30255804238894e-22,1.20807545290673e-21,737.374533425545,719.735317829342,1452.44760261794,1595.9801196219
"451","metC",586.111778398303,-1.39276788676127,0.143214851882018,-9.72502410510219,2.35849529861659e-22,1.23468013304518e-21,830.148780278105,871.772429541354,353.298065501662,289.22783827209
"452","guaA",916.870003307876,-1.16714955357414,0.120101191154129,-9.71805143944246,2.5256833743409e-22,1.3192784174378e-21,1226.54783501177,1311.1457340302,537.392076644291,592.394367545245
"453","tyrS",2058.39787471067,-0.942398720266947,0.0970756763246047,-9.70787694659706,2.79089562547967e-22,1.45459262069702e-21,2607.31779466157,2811.29173078496,1428.08221879024,1386.89975460593
"454","ydcJ",241.042924319853,1.92734518693735,0.199157272854322,9.67750340881171,3.75780154358791e-22,1.95422234458393e-21,105.425280514273,94.1514223904662,431.808746724254,332.786247650417
"455","pyrE",110.945066126525,-3.59654398393918,0.372150658386157,-9.66421502392528,4.27887587434981e-22,2.22031339326152e-21,203.018968761772,209.225383089925,17.5972216533395,13.9386910010646
"456","mukF",641.554043961592,-1.28938100235305,0.133855159692384,-9.63265820545291,5.82039538557918e-22,3.01358629503343e-21,877.74076405312,945.69873156646,380.370714199108,362.405966027679
"457","zipA",2944.75559061523,0.863839127712748,0.0898065330097398,9.61888961484641,6.65456172613179e-22,3.43794753509784e-21,2004.88762029429,2170.36464058615,3779.34175816338,3824.4283434171
"458","rlpA",402.925028359178,-1.53528514184647,0.15978385673885,-9.60851223134346,7.36047821092912e-22,3.78607604705962e-21,583.754838961889,615.820044228012,203.04486523084,209.080365015969
"459","araG",803.137176751139,1.15812176041379,0.120528185754789,9.60872142197474,7.34554163645849e-22,3.78607604705962e-21,478.329558447616,515.391860344848,1156.00209938092,1062.82518883118
"460","ugpB",843.526803284363,1.11601727543131,0.116189489007311,9.60514832250517,7.60483597409792e-22,3.90326472496635e-21,539.175006058711,525.155711555711,1191.1965426876,1118.57995283543
"461","lepB",644.247129891178,-1.29725348158746,0.135132201914499,-9.59988413722627,8.00343398719712e-22,4.09893875136061e-21,897.62095980724,933.842626524698,346.529903327301,398.995029905474
"462","purN",187.039612241134,-2.27206648075855,0.237290938906824,-9.57502419277256,1.01833462949959e-21,5.20408671049466e-21,300.61265700927,320.812254071218,62.2670920041244,64.4664458799238
"463","oppC",262.682335724968,-1.89068583646067,0.197490577944197,-9.57354956445012,1.03296976489241e-21,5.26747649008849e-21,396.399054733667,432.399125052511,106.936962354909,114.994200758783
"464","cysS",407.900710518396,-1.54760434913904,0.161684003573087,-9.57178394237044,1.05076687460785e-21,5.34668230808001e-21,575.923246695115,641.624508142436,208.459394970329,205.595692265703
"465","focA",1841.95740133689,0.973337092460187,0.101842531011578,9.55727516580997,1.20897794356993e-21,6.13848801025504e-21,1269.32037739185,1216.2968936961,2596.26701008501,2285.94532417459
"466","yeiH",305.372590955576,1.60658166391658,0.168204073472019,9.55138380869139,1.27975299591988e-21,6.48389876258975e-21,156.631845335492,143.668096388415,450.759600812466,470.43082128593
"467","menB",271.466689927755,-1.87376188221867,0.196234873157346,-9.54856724531447,1.31502277969312e-21,6.6483271581487e-21,401.218496128605,454.019081305137,119.11965426876,111.509528008517
"468","gltI",14922.5715391401,-0.719247340158836,0.0753518931774252,-9.54517942190625,1.35872203831935e-21,6.85457848818802e-21,18374.1203182019,18766.8194452226,11194.5402363937,11354.8061567422
"469","uxuR",397.597146826767,1.42948634009135,0.149878816576525,9.53761427227099,1.46155804280282e-21,7.35765146920568e-21,215.670002423484,213.409890751723,567.171990211481,594.136703920378
"470","gpp",411.818803648815,-1.50545517056471,0.15880319281728,-9.48000568412311,2.54269221674091e-21,1.27729709015431e-20,603.635034716009,617.214880115278,226.056616623669,200.368683140304
"471","ltaE",372.024026359445,-1.55738814543074,0.164755578021752,-9.45271877365585,3.30142016418338e-21,1.65491571287409e-20,553.633330243526,557.934354906466,181.386746272884,195.141674014904
"472","treA",139.291240275509,2.36484536876328,0.250877770310171,9.42628502254116,4.24870790386257e-21,2.12525410191092e-20,49.3992742981165,39.7528227870857,257.190162625731,210.822701391102
"473","glyQ",846.736502156748,-1.15261644785872,0.122335256973439,-9.42178466269111,4.43485006807363e-21,2.21367463228792e-20,1139.19545972852,1200.25628099254,550.928400993013,496.565866912926
"474","yeaZ",167.060559917845,-2.38533772085996,0.253188385542313,-9.42119724706455,4.45973414947774e-21,2.22139922508796e-20,283.744612126987,278.2697595096,48.7307676554017,57.4971003793915
"475","yceH",572.70870227779,1.32401949562631,0.140581818343023,9.41814177133253,4.59141460528992e-21,2.28217471222937e-20,304.227238055474,349.406389760174,875.800185362358,761.400995933154
"476","ydhS",90.9902563070602,2.88894091417782,0.307028659532226,9.409352594573,4.99202150355271e-21,2.47608461552268e-20,21.0850561028546,20.9225383089925,165.143157054417,156.810273761977
"477","nuoL",2103.31420272855,-0.879187368056922,0.0935860522143786,-9.3944273452518,5.75299117832405e-21,2.84754972159813e-20,2683.22399663184,2768.74923622334,1476.81298644565,1484.47059161338
"478","amyA",314.733497109428,1.60387184246189,0.171123246680606,9.37261227549897,7.07591565752569e-21,3.49502863335108e-20,154.82455481239,154.826783486544,431.808746724254,517.473903414523
"479","lsrF",303.63327099449,-1.72777601726439,0.18438483910153,-9.37048851566915,7.21975852871726e-21,3.55863254411304e-20,452.425060949823,483.310634937726,151.606832705694,127.190555384714
"480","acs",11050.3709936813,-0.827265253121821,0.0883334901030621,-9.36525039547988,7.58701792704294e-21,3.73186444286425e-20,13494.435905827,14786.6552409086,8383.04566916396,7537.34715882568
"481","yeeN",613.490329644651,-1.2578109782358,0.134724827376394,-9.3361483753973,9.99023099373284e-21,4.90372876844142e-20,862.680009693938,870.377593654087,377.663449329363,343.240265901216
"482","yjeP",305.97803754399,-1.69877504674403,0.182020623513274,-9.33287126455836,1.03040949228788e-20,5.04729628898691e-20,454.834781647293,483.310634937726,151.606832705694,134.159900885247
"483","tnaA",485.145972470146,-1.38370921509301,0.148923977148373,-9.2913796796766,1.52301130268328e-20,7.44478195783689e-20,713.277326450854,692.536018027651,285.616443758049,249.15410164403
"484","rnc",266.630119207474,-1.78534620980554,0.192530325566413,-9.2730649291386,1.80872256774233e-20,8.82312806289181e-20,416.279250487787,411.476586743519,115.058756964143,123.705882634448
"485","sbp",174.012876174453,-2.40531867157078,0.259487551822434,-9.269495413856,1.87028595997208e-20,9.1046291783383e-20,257.237684454826,329.878687338448,51.4380325251462,57.4971003793915
"486","frsA",389.914148598868,1.40538612032337,0.151889881064263,9.25266456511853,2.18964723172527e-20,1.06373603170851e-19,221.694304167157,204.343457484493,572.58651995097,561.03231279285
"487","rluC",386.944989618728,-1.48643757465444,0.161051391925413,-9.22958539434948,2.71681451988201e-20,1.31712506805779e-19,578.332967392584,563.513698455531,200.337600361096,205.595692265703
"488","uxaA",400.829284126902,1.3974083703575,0.151664683709467,9.21380202812682,3.14773424480117e-20,1.52290994917532e-19,207.83841015671,232.240175229817,572.58651995097,590.652031170112
"489","cpsB",315.036093437897,-1.69357111758645,0.18400142727595,-9.20411946069618,3.44483934688033e-20,1.66324451901523e-19,447.605619554885,517.484114175747,155.667730010311,139.386910010646
"490","ispD",174.546032492087,-2.23757854040647,0.243213432832691,-9.20006150295871,3.57744943170575e-20,1.72374655270556e-19,281.937321603885,295.705208100427,59.5598271343798,60.9817731296576
"491","map",1138.64409494813,0.972544558058218,0.10571615378022,9.19958325460933,3.59340679357074e-20,1.72790905083921e-19,774.725204236316,760.882976503693,1482.22751618513,1536.74068286737
"492","tyrA",676.912720126319,-1.27338874366934,0.13861478239266,-9.18652918317295,4.05721084048261e-20,1.94696642162184e-19,885.572356319894,1032.8759745206,412.857892636042,376.344657028744
"493","uidA",324.240803368903,1.56068012271181,0.170013919330886,9.17971968915298,4.32215050309561e-20,2.06989804012348e-19,164.463437602266,163.195798810141,531.977546904802,437.326430158402
"494","codB",144.435185530742,-2.69282670756603,0.293484158173552,-9.17537329552768,4.50012542588933e-20,2.15076844747464e-19,221.694304167157,281.756849227765,44.6698703507849,29.6197183772623
"495","yigA",157.645999189243,-2.40515822606012,0.262215937643486,-9.17243340612733,4.62459497139847e-20,2.20579166211551e-19,278.322740557681,254.557549426075,54.1452973948908,43.5584093783269
"496","serA",2942.36046116262,-0.92304786658512,0.100935249071874,-9.14495060023911,5.9657123139742e-20,2.8397271720349e-19,3565.7842020799,4141.96516723688,1970.88882517402,2090.80365015969
"497","nuoH",1292.26518331526,-0.97944468980232,0.107158960058054,-9.1401100689266,6.23887981488273e-20,2.96378173902176e-19,1665.71943212552,1764.4673973917,843.313006925424,895.5608968184
"498","yfgB",441.394142625419,-1.39977667027506,0.153179891924627,-9.13812284815961,6.35457237484561e-20,3.01267979458042e-19,621.105509772661,661.152210564162,246.361103146753,236.957747018098
"499","macB",515.875879436833,1.23140989595319,0.135208698301787,9.10747541703771,8.43211928156287e-20,3.9896259767074e-19,304.227238055474,311.048402860355,726.900617526408,721.327259305093
"500","pdxJ",618.482370593848,-1.21487376333344,0.1335027741284,-9.09998890483733,9.03410583610181e-20,4.26590477580727e-19,848.221685509123,882.931116639483,380.370714199108,362.405966027679
"501","fliR",95.404175696919,2.85191246975848,0.313555307578694,9.09540486423668,9.42347139168126e-20,4.4408814282953e-19,27.1093578465274,17.4354485908271,148.89956783595,188.172328514372
"502","lpxD",2083.36633041716,-0.932259877997011,0.102569301600812,-9.08907307983104,9.98869660537652e-20,4.6978710528474e-19,2642.86117494924,2830.81943320668,1526.89738653592,1332.8873269768
"503","nadA",381.814232558201,-1.55840060969044,0.171545304559753,-9.08448420485688,1.04191520917647e-19,4.89058013690983e-19,559.055201812831,585.133654708156,219.288454449308,163.779619262509
"504","htrG",336.308234470994,-1.60741760027996,0.177206465185185,-9.07087446612159,1.18065610638232e-19,5.53081164120764e-19,490.980592109329,525.155711555711,182.740378707756,146.356255511178
"505","asnA",316.979395646877,-1.61045087909978,0.178335898256933,-9.03043579470222,1.70989479996623e-19,7.99418143112926e-19,473.510117052678,481.91579905046,143.485038096461,169.006628387908
"506","yjaH",275.618496427905,-1.78867545889522,0.198262770246486,-9.02174148314119,1.85122652135367e-19,8.63783758283798e-19,459.051792867864,396.133391983591,109.644227224654,137.644573635513
"507","fliY",2426.22376387181,-0.926358096063442,0.102727765226595,-9.01760195035972,1.92251443318467e-19,8.95277431311443e-19,2979.01721224617,3385.26669839498,1751.60037072472,1589.01077412136
"508","hflC",2016.7766268361,-0.882298611784279,0.09789390850445,-9.01280401675016,2.00854006699716e-19,9.33496672870136e-19,2513.94111763464,2719.23256222539,1447.03307287846,1386.89975460593
"509","potC",176.226115391446,-2.29118380870071,0.25422098316983,-9.01256764934349,2.01287499395976e-19,9.33673450046952e-19,281.937321603885,303.376805480391,44.6698703507849,74.9204641307222
"510","yphB",128.813751280172,2.28053791087762,0.253182743780848,9.00747766937715,2.10849974615469e-19,9.76111353072787e-19,41.567682031342,45.3321663361504,231.471146363158,196.884010390037
"511","fhuA",5806.8930569915,0.725813775759585,0.0807155157741053,8.99224602356362,2.4222876217762e-19,1.11918220646059e-18,4474.24890502575,4274.47457652716,7220.27540760868,7258.57333880439
"512","tdh",444.073020372974,1.29647601643598,0.144190468339399,8.99141275680093,2.44072589164093e-19,1.12549879495395e-18,263.261986198499,248.978205877011,615.902757866882,648.149131549504
"513","prpB",118.943720578454,2.42135525872939,0.269373479621847,8.9888405574615,2.49852192062453e-19,1.14990453305936e-18,34.9409501133019,38.3579868998196,175.972216533395,226.5037287673
"514","pncB",408.668284811274,-1.43241322191781,0.159364248986683,-8.98829713079186,2.51090438067625e-19,1.15335510559856e-18,573.513525997646,620.004551889811,211.166659840074,229.988401517566
"515","rob",1195.59942253587,1.1010396793148,0.122519064965988,8.98668039639755,2.54810276296254e-19,1.16816905307855e-18,772.917913713214,743.447527912866,1447.03307287846,1818.99917563893
"516","mrdA",222.83707068534,-1.91488832442342,0.213349578086639,-8.97535557181089,2.82438038128084e-19,1.29231823259769e-18,334.348746773838,372.421181900066,97.4615353108034,87.1168187566537
"517","envC",210.653391603264,-2.00663352789834,0.223663376706252,-8.97166785840736,2.92057955960818e-19,1.33375016252126e-18,361.458104620365,315.930328465786,92.0470055713143,73.1781277555891
"518","ybiT",835.652300605764,-1.07684075157028,0.12012767695829,-8.96413531699422,3.12724809268664e-19,1.42537311714926e-18,1106.06180013832,1163.29312997998,540.099341514035,533.154930790721
"519","aroC",563.243349095146,-1.22790338824292,0.137437180289103,-8.93428827381347,4.0980758927917e-19,1.86426920672085e-18,799.424841385374,780.41067892542,331.639946543706,341.497929526083
"520","tbpA",141.555908635181,-2.45583637898908,0.274946344098574,-8.93205686018729,4.1816046528776e-19,1.89860934335462e-18,244.586650793114,235.727264947982,40.6089730461681,45.3007457534599
"521","glmS",1356.37724714676,-0.941290464499345,0.105524459380359,-8.92011643581607,4.65798232447623e-19,2.11084381345267e-18,1722.95029869041,1846.06529679677,919.116423278271,937.376969821594
"522","oppD",352.197145664123,-1.56480443434924,0.1756623479543,-8.90802413022703,5.19500925457507e-19,2.3496967145693e-18,490.980592109329,564.908534342797,190.86217331699,162.037282887376
"523","lsrB",255.521046015188,-1.80441141663353,0.202591604913232,-8.90664456410393,5.26003596315544e-19,2.37455925602485e-18,401.218496128605,396.830809927224,129.948713747738,94.086164257186
"524","ycjX",311.483118116181,1.46741649755545,0.165235693828792,8.88074763722602,6.64124689562447e-19,2.99236334362011e-18,169.885309171572,159.708709091976,461.588660291444,454.749793909732
"525","gltS",353.689862395214,1.39381999621663,0.157592471591952,8.84445800066896,9.19736361992182e-19,4.1361858107877e-18,201.814108413037,186.908008893666,522.502119860696,503.535212413459
"526","srlE",85.8147704754246,2.78204963310448,0.314626409521104,8.84239068595375,9.36919482529072e-19,4.2054503769033e-18,18.6753354053855,23.7122100835248,147.545935401077,153.325601011711
"527","gsk",184.779673599699,-2.05793098676008,0.23276635628185,-8.84118744492521,9.47066165094439e-19,4.24292830320298e-18,309.649109624779,288.033610720463,71.7425190482303,69.693455005323
"528","pgk",4413.31512255106,-0.787993846821799,0.0891598008456577,-8.837994694334,9.74519035880642e-19,4.35765046157992e-18,5413.43754686433,5766.25155795833,3091.69648124826,3381.8749041333
"529","ydiP",202.705455355944,1.80812662849859,0.205169270380617,8.81285304151184,1.22000437033987e-18,5.44504786081745e-18,83.1353640626839,95.5462582777323,292.38460593241,339.75559315095
"530","copA",535.595734423255,1.17931143605026,0.134006250409102,8.80042111804477,1.36303697112146e-18,6.07194394116558e-18,323.505003635227,331.970941169347,762.095060833087,724.811932055359
"531","bcsE",351.871661031162,1.42076534091036,0.161682391445676,8.78738450245969,1.53082131101779e-18,6.80653317384746e-18,203.621398936139,177.841575626436,534.684811774546,491.338857787527
