"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"554","puuB",79.1574776949466,-4.34585530882071,0.513903286355881,-8.45656259495328,2.75374476071277e-17,1.17307538542999e-16,150.669101514334,152.886452425021,4.17330412305216,8.90105271737925
"555","mglB",11798.1707585404,-0.647232708291343,0.0769796917787168,-8.40783709750172,4.17640656383146e-17,1.77591342173734e-16,14158.1871329251,14651.2786097258,9359.33004663165,9023.88724487909
"556","lpxD",2067.32220604922,-0.862008711379715,0.102707848770531,-8.39282218154143,4.74609162742406e-17,2.01452810084906e-16,2581.97401696634,2758.07160174738,1569.16235026761,1360.08085521555
"557","rutR",187.597947772182,1.72402685337914,0.20546518467798,8.39084663458267,4.82653628403653e-17,2.04499562483415e-16,89.4597790241359,83.5779273256781,290.740187239301,286.613897499612
"558","dapD",2005.82265043555,-0.898250077373039,0.107408831586223,-8.36290707298091,6.11914117441332e-17,2.5880238658809e-16,2392.46053771785,2832.1365942555,1399.44798259683,1399.24548717202
"559","yliC",188.189378189644,-1.89553362357822,0.226713952403378,-8.36090414146907,6.22394035154675e-17,2.62763850262081e-16,297.806895961926,296.939465376596,77.9016769636404,80.1094744564133
"560","hflC",2001.04268544151,-0.813907429818161,0.0976312178021623,-8.33654898648754,7.64901361144995e-17,3.22351287911105e-16,2456.02406491921,2649.35234668958,1487.08736918092,1411.70696097635
"561","prpB",109.246825281566,2.31532653731107,0.278379779366439,8.31715055806313,9.01032656850512e-17,3.79044041028023e-16,34.1359683118413,37.3722439261162,157.194455301631,208.284633586675
"562","rnr",3204.05766378761,0.725178421078095,0.0874823062534133,8.2894296245168,1.13792819798047e-16,4.77848851820981e-16,2364.7986323617,2465.20910843545,4110.70456120638,3875.51835314693
"563","hisM",404.458848975949,-1.29020088350276,0.156763197245582,-8.23025369584394,1.86817358684864e-16,7.83106512426785e-16,561.477823612011,588.442968000302,236.487233639623,231.427370651861
"564","ycaP",567.842017731954,1.17327024150464,0.142580288436388,8.2288390237623,1.89036614057872e-16,7.91004271589675e-16,379.026958496997,315.96533501171,741.457032528934,834.918744890174
"565","yciC",714.845973434091,1.00961766500009,0.122941851812879,8.21215599173463,2.17251776472557e-16,9.07458747743779e-16,452.595855720793,495.352105857068,950.122238681542,961.313693476959
"566","srlD",145.647263507872,1.97395985773688,0.240443724937728,8.20965428916105,2.21826253033018e-16,9.24929252929193e-16,54.1467083567139,63.193067002342,258.744855629234,206.504423043199
"567","pgk",4384.41809552397,-0.717737925920222,0.0879272101179598,-8.16286477140958,3.27170719166645e-16,1.36176877818921e-15,5288.72088362425,5618.06750511143,3177.27553901705,3453.60845434315
"568","pyrG",1700.083393935,-0.830382777357284,0.101867490221204,-8.15159748761967,3.59147982791283e-16,1.49223457638632e-15,2076.40855524442,2279.02738414898,1245.0357300439,1199.86190630272
"569","yfbH",116.936852321129,-2.45955972829797,0.301747396556392,-8.15105534088119,3.60761967521424e-16,1.49630622732963e-15,191.86768395966,205.887089265695,36.1686357331187,33.8240003260412
"570","pdhR",486.442233874101,1.15075454594573,0.141484739790973,8.13341811735904,4.17352028759935e-16,1.72798383837447e-15,307.223714806572,294.900979344262,631.560023955227,712.08421739034
"571","yejM",332.999123243688,-1.41994018596457,0.17502913705567,-8.11259319362888,4.95507422080751e-16,2.04798163942307e-15,512.03952467762,457.979861930951,169.714367670788,192.262738695392
"572","mrcB",849.863689012495,-0.958542213410288,0.118160018446644,-8.11223818353691,4.96957666589042e-16,2.05038477823451e-15,1104.71056071252,1140.87268276271,571.742664858146,582.128847716603
"573","gltI",15020.582809264,-0.602967286864874,0.0744408722682886,-8.09994924148322,5.49821233255236e-16,2.2645342242275e-15,17950.8109226062,18284.5402146884,11923.12987956,11923.8502202012
"574","yfiF",306.585328675973,-1.44617172433524,0.178584758326945,-8.09795717105741,5.58897370755998e-16,2.29790556617449e-15,433.762218031501,464.095320027952,155.803353927281,172.680422717158
"575","nlpA",423.251630799465,-1.35130781042931,0.167313162667489,-8.07651824211129,6.66421967350828e-16,2.73522755295297e-15,579.134358945722,641.443604840976,271.264767998391,201.163791412771
"576","ygcF",456.380979023888,1.13651774224915,0.141357522841487,8.04002305221205,8.98215727264121e-16,3.68018943809605e-15,278.384707094844,291.503502623706,634.342226703929,621.293479673072
"577","yfhA",150.640111946665,-2.07726301765622,0.258821095233662,-8.02586441333496,1.00813520428385e-15,4.12339528961851e-15,261.316722938923,227.630940277253,58.4262577227303,55.1865268477514
"578","pck",23419.4670688269,0.626306361507596,0.0780604905531115,8.02334647232922,1.02902575710601e-15,4.20155845461969e-15,17984.3583397403,18832.213462042,27457.5589269345,29403.7375465906
"579","ygbK",117.574889619886,2.10675680105763,0.262856800269196,8.01484610213647,1.10275007559808e-15,4.49480168982984e-15,48.8497477566005,38.0517392702274,182.234280039944,201.163791412771
"580","fmt",877.58216064893,0.918635137947486,0.114743096657649,8.00601661194794,1.18483728685345e-15,4.82106206374854e-15,590.316831323739,623.776725894085,1178.26286407506,1117.97222130283
"581","rffH",99.4451703042009,-2.68657457063449,0.335988902413218,-7.99602174755874,1.28503694411713e-15,5.21977140811777e-15,165.971432136884,180.066266189469,25.039824738313,26.7031581521378
"582","rpe",351.479817935067,-1.32730675418648,0.16607205370629,-7.99235467114719,1.3238552700382e-15,5.36821037335079e-15,492.617335810538,514.377975492181,203.100800655205,195.823159782344
"583","mrdB",172.179696933317,-1.92021326619697,0.240575466022852,-7.98175016738644,1.44272817168983e-15,5.84020323359864e-15,282.504565339377,265.003184203369,80.6838797123418,60.5271584781789
"584","gcvP",482.462802517431,-1.15421899453742,0.144651053087081,-7.97933350573379,1.4712555252235e-15,5.94548465672511e-15,662.708626191954,669.982409293647,296.304592736704,300.855581847419
"585","aspC",3637.52104945178,-0.724738779639431,0.0909524227850855,-7.96832846720247,1.60834910309863e-15,6.48838270651756e-15,4340.56493620396,4725.21062294931,2643.09261126637,2841.21602738746
"586","selB",414.667433354719,-1.25287012952617,0.157309680122469,-7.96435494974488,1.6608787513016e-15,6.68886323049792e-15,555.003760656317,614.943286420639,244.833841885727,243.888844456192
"587","glpD",129.155880177876,1.96601909852924,0.247414471842358,7.94625748400808,1.92230659146813e-15,7.72852394525517e-15,47.6726454010198,56.3981135612299,198.927496532153,213.625265217102
"588","secF",1792.41065126923,-0.805669963468593,0.101395065433929,-7.94584983027186,1.92863952752578e-15,7.7407981036749e-15,2174.10805075762,2389.7851252391,1338.23952212539,1267.50990695481
"589","ydaM",124.770475790464,2.07571324601785,0.262051154332724,7.92102309682001,2.35564173612388e-15,9.4354912277879e-15,54.7352595345042,39.4107299584498,219.794017147414,185.141896521488
"590","dnaB",278.926091995659,-1.46826220726571,0.185366685314966,-7.92085268596626,2.35887280694697e-15,9.4354912277879e-15,399.037698541869,421.287113348946,140.501238809423,154.878317282399
"591","ffh",1243.38558204918,0.892679165497057,0.112831976189524,7.91157963942442,2.54143278747495e-15,1.0148530251169e-14,840.451081884645,897.6133495709,1492.65177467832,1742.82612206286
"592","fklB",221.28342825271,-1.74618251328957,0.220793525142372,-7.90866721369479,2.601590328743e-15,1.03712046889079e-14,324.880250140283,356.735055658382,80.6838797123418,122.834527499834
"593","ybdK",59.1470840216334,3.0197904956061,0.3819823676341,7.90557562724662,2.66698294409823e-15,1.06139624756692e-14,12.9481259113881,11.5514208498905,94.594893455849,117.493895869406
"594","bioD",124.375561871859,-2.26420438363303,0.286443414554966,-7.90454333590044,2.68917614571014e-15,1.0684268861744e-14,215.409731071275,198.412640480472,44.5152439792231,39.1646319564687
"595","pyrB",80.0087377058673,-3.19428540991786,0.405027292327158,-7.88659300355913,3.10548136348589e-15,1.23175395257592e-14,135.955322069575,154.924938457354,16.6932164922086,12.461473804331
"596","malG",346.647213458858,-1.31981947606839,0.16735434433769,-7.88637714360877,3.11085516886129e-15,1.23181513397863e-14,493.794438166119,496.71109654529,187.798685537347,208.284633586675
"597","livF",391.452094893083,-1.25973733975425,0.159902254001006,-7.87817124670626,3.32207223100576e-15,1.31324798411618e-14,530.873162366912,575.53255646219,235.096132265272,224.306528477957
"598","ydcP",457.350967600859,-1.17859122829187,0.149876269968447,-7.8637614115964,3.72767237888092e-15,1.47112154082926e-14,609.150469013031,661.148969820201,279.611376244495,279.493055325709
"599","yigB",94.6301089450485,-2.80178765482064,0.356470072892309,-7.85981171459258,3.84711301193938e-15,1.5157239913484e-14,146.549243269802,186.18172428647,20.8665206152608,24.9229476086619
"600","gcvT",378.614877560057,-1.25618326180772,0.159872063160673,-7.8574282271271,3.92100543091106e-15,1.54226213615835e-14,533.815918255864,534.762835815517,219.794017147414,226.086739021433
"601","ydeP",254.430399614718,1.43647655708144,0.182872455767323,7.85507336823391,3.99538204620138e-15,1.56890210133698e-14,135.955322069575,137.937554854574,402.028297187358,341.800424347363
"602","fabR",1451.00056270184,0.808510220758508,0.10325416326415,7.83029173061174,4.86739214469502e-15,1.90814708662462e-14,1064.10052944499,1042.34585786659,1750.00552893321,1947.55033456258
"603","sspA",1952.52109807317,0.726578495899816,0.093019928345196,7.8109982325883,5.6736810758041e-15,2.2205451639963e-14,1446.07024383093,1494.21026170054,2402.43207350369,2467.37181325753
"604","ycbJ",295.425703958399,1.34844087416546,0.172722480037595,7.80697957713409,5.85747569369488e-15,2.28868255581455e-14,152.434755047705,180.066266189469,432.632527423074,416.569267173349
"605","gph",289.685780360057,-1.52676140159689,0.195772250795236,-7.798660920509,6.25675315306876e-15,2.44065081673426e-14,391.386533230595,472.249264157287,166.932164922086,128.175159130261
"606","trmH",104.278872909712,-2.50283510026308,0.321215547748813,-7.79176200468436,6.60811161467311e-15,2.57345600835454e-14,167.737085670255,188.899705662915,31.9953316100666,28.4833686956136
"607","trpS",1010.54304170125,-0.882386109645817,0.113596158406065,-7.76774604024553,7.98950442460001e-15,3.10629826063526e-14,1280.09881169405,1340.64431393141,684.421876180555,737.007164999002
"608","mukE",361.005482339809,-1.30240841928803,0.167768098179458,-7.7631470668212,8.28474493838872e-15,3.21578915371667e-14,526.164752944589,504.185545330513,226.749524019167,186.922107064964
"609","copA",495.161499422839,1.06641904533867,0.137547500681563,7.75309649433431,8.96784200226064e-15,3.47522284488261e-14,316.051982473428,323.439783796933,691.377383052308,649.776848368685
"610","minD",2715.32264376139,-0.731395009103339,0.0945618959855228,-7.73456371068653,1.03758309476561e-14,4.01425590761776e-14,3222.31769840226,3559.8761077986,2085.26096015173,1993.83580869295
"611","ispA",268.156025633246,-1.49161373224987,0.193170745845425,-7.72173719018226,1.14754815898609e-14,4.43242824092826e-14,386.678123808272,407.697206466722,157.194455301631,121.054316956358
"612","rbsR",176.96827641849,-1.7831343037724,0.231283260438008,-7.70974215944324,1.26072187196854e-14,4.86160721870222e-14,284.858770050538,265.003184203369,77.9016769636404,80.1094744564133
"613","artP",436.757485374057,-1.1583049214833,0.150366500175472,-7.70321128796376,1.32688692089314e-14,5.10840641648909e-14,597.379445457223,610.186819011861,267.091463875338,272.372213151805
"614","lpxA",1228.86484997111,-0.837232139959878,0.108722560043109,-7.70062937837292,1.35397671391045e-14,5.2042101707307e-14,1509.0452198545,1643.699237405,870.829460343551,891.885482281401
"615","pyrC",185.353014834841,-1.8029025717745,0.23442314612612,-7.69080443449271,1.462127801845e-14,5.61076684935644e-14,261.316722938923,315.96533501171,75.1194742149389,89.0105271737925
"616","prmA",157.986912224316,-1.89256213303171,0.246169967046658,-7.68803016768088,1.49417583697804e-14,5.72443989491585e-14,240.12888053847,259.56722145048,68.1639673431853,64.0875795651306
"617","yliD",120.221203250516,-2.22436616135144,0.289612619725884,-7.68048769234154,1.58484073867193e-14,6.06195160983105e-14,207.17001458221,190.258696351137,38.9508384818202,44.5052635868963
"618","yfiO",1702.71982317239,-0.801460437907624,0.104454095916732,-7.67284835385033,1.68218325541086e-14,6.42387133134244e-14,2109.95597237847,2222.62927058775,1322.93740700754,1155.35664271583
"619","rng",427.848049634157,-1.1668537266005,0.152644143501609,-7.64427445320359,2.10126784972601e-14,8.01129584063553e-14,577.368705412351,607.468837635416,255.962652880533,270.592002608329
"620","yafJ",356.078682958061,1.19304810153316,0.156145992362297,7.64059380252931,2.16222201568749e-14,8.23039347906853e-14,223.060896382549,209.284565986251,507.752001638013,484.217267825431
"621","tonB",638.388305807225,0.972312785076507,0.127272000023641,7.63964410786269,2.1782298545457e-14,8.27797497057624e-14,431.40801332034,428.76156213417,806.838797123418,886.544850650974
"622","kdsD",470.532322415213,-1.14973093402939,0.150523952048898,-7.63819258250606,2.20292195111804e-14,8.35835338366331e-14,610.327571368612,688.32878358465,287.957984490599,295.514950216991
"623","pyrD",115.02506039377,-2.26035915193917,0.29597790997225,-7.63691841783428,2.22482372478653e-14,8.42790367655894e-14,187.747825715127,195.015163759915,41.7330412305216,35.604210869517
"624","ygbL",67.6141058052565,2.70323482831323,0.35478992015775,7.61925487373285,2.55144234513823e-14,9.64968579250998e-14,16.4794329781303,18.3463742910025,137.719036060721,97.9115798911718
"625","amiC",214.91827404718,-1.58743820450527,0.208372127461384,-7.61828476699437,2.57068686282104e-14,9.70691359401226e-14,329.588659562606,317.324325699932,111.288109948058,101.472000978123
"626","yhjJ",395.422033372456,-1.21535307076621,0.160021113079415,-7.59495448680609,3.07900634922968e-14,1.1607755565786e-13,567.951886567705,540.198798568407,254.571551506182,218.96589684753
"627","ybjT",257.786032295276,-1.45519310516191,0.192281386598336,-7.56803937659198,3.78899151195559e-14,1.42615948456382e-13,361.370423163286,396.145785616832,141.892340183774,131.735580217213
"628","yicH",864.047055206159,0.85998830174032,0.113670307025338,7.56563718569545,3.85967937456276e-14,1.45045275859365e-13,623.27569728,603.391865570749,1124.00991047538,1105.5107474985
"629","vacJ",730.983396963421,-0.939603066480467,0.124249754200257,-7.56221267823257,3.96269749336636e-14,1.48679905951425e-13,968.166687465155,954.01146313213,485.494379648401,516.261057607997
"630","hemX",1119.41797457725,-0.825290487348218,0.10922633594547,-7.55578295476504,4.16347636967619e-14,1.559651465466e-13,1392.51208665201,1471.10742000076,804.056594374716,809.995797281512
"631","menC",145.806942639952,-1.98151805331605,0.262777809524091,-7.54065975701953,4.67599667691673e-14,1.74886721989279e-13,216.586833426855,251.413277321145,65.3817645944839,49.8458952173238
"632","menE",93.8163475123203,-2.5591903997298,0.339507476266419,-7.53795005598508,4.77416622888536e-14,1.78275827534327e-13,163.617227425722,159.681405866133,30.6042302357159,21.3625265217102
"633","surA",2268.50514264844,-0.695135930680131,0.0923607516921371,-7.52631304904494,5.21931200352687e-14,1.94590463322645e-13,2740.29428379195,2871.54732421395,1751.39663030756,1710.78233228029
"634","tiaE",232.661799698163,-1.61652884484352,0.214845327480468,-7.5241517411659,5.30636899812511e-14,1.97524145671534e-13,353.719257852011,351.978588249604,137.719036060721,87.2303166303167
"635","rluB",298.859174422333,-1.42258057183551,0.189151770269873,-7.52084196624669,5.44246030732627e-14,2.02270965752598e-13,403.746107964192,470.210778124953,180.843178665594,140.636632934592
