"","Gene","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_batch1","K12_IAI1ref_batch2","K12_batch1","K12_batch2"
"562","glk","glk",1109,1092.96860541158,0.0104477618308631,0.06701552917355,0.15590060930216,0.876111365028402,0.999915178638161,1074.70139040268,1098.64957652545,1082.02671532628,1116.49673939192
"563","glmM","glmM",1427,4308.55955749352,-0.0462819818763993,0.0623666024058757,-0.742095610326833,0.458029409263309,0.999915178638161,4228.21362430228,4582.00488488313,4041.8933430575,4382.12637773117
"564","glmS","glmS",59,11103.8930580151,0.145416628885514,0.0639997637322147,2.27214321437124,0.0230778617384409,0.801420171196418,9634.58234023513,10951.2495738323,11087.8651581284,12741.8751598645
"565","glmU","glmU",1663,7505.14522748186,0.0862929710807899,0.0610222282909195,1.41412356607815,0.157325624923212,0.999915178638161,6918.00985622745,7481.64887676133,7488.09025789237,8132.8319190463
"566","glnA","glnA",1741,7551.05120994871,-0.0216031750078974,0.0626894584894613,-0.344606183055946,0.730390456819057,0.999915178638161,8046.26375079515,7215.15328308144,7855.74664718603,7087.04115873222
"567","glnD","glnD",151,1014.97684999929,0.0354689234520476,0.0678649609390682,0.52263970922923,0.601225001571937,0.999915178638161,1035.7541146463,952.506831604223,1072.7189586353,998.927495111327
"568","glnG","glnG",1739,783.485611676786,-0.0332741118429856,0.0686609237189967,-0.484614975166427,0.627949489021882,0.999915178638161,767.991593821168,831.294319640147,738.803187346435,795.853345899395
"569","glnH","glnH",411,4415.60432937537,-0.0430817377513545,0.0644931546791427,-0.668004813312183,0.504130520024929,0.999915178638161,4784.42940619812,4240.7185923318,4578.25282237515,4059.0164965964
"570","glnL","glnL",1740,630.063322740603,-0.0345081697028863,0.0689676866331184,-0.500352721506471,0.616826737331627,0.999915178638161,654.801073654181,633.571782393784,625.946637468318,605.93379744613
"571","glnP","glnP",410,1185.24663119687,-0.0355631398599699,0.0672744535252153,-0.528627703332296,0.597063738499763,0.999915178638161,1161.11565848715,1256.82760632254,1116.93080291745,1206.11245706034
"572","glnQ","glnQ",409,1335.53067185015,0.0272897650329477,0.0689456353065082,0.395815701916836,0.692240992419799,0.999915178638161,1173.28668216102,1450.25182754181,1232.11429196831,1486.46988572945
"573","glnS","glnS",343,5777.96471512102,0.0449412072995726,0.0593911758488386,0.756698392602231,0.449230578044951,0.999915178638161,5551.2038976519,5766.62078195047,5776.62649633866,6017.40768454305
"574","gloB","gloB",176,699.719853439157,-0.000876441245905466,0.0690999560600006,-0.012683672984458,0.989880164491191,0.999915178638161,749.735058310364,650.765046502163,742.293596105552,656.085712838551
"575","glpA","glpA",1048,654.965057655954,-0.0249644044340053,0.0691244547866176,-0.361151556436412,0.717986153902136,0.999915178638161,620.722207367347,711.80113408691,599.186836981754,688.150052187803
"576","glpB","glpB",1049,364.865422913962,0.0557773447020243,0.0684499646588448,0.814863016803866,0.415150724690087,0.999915178638161,354.176788909604,343.00561896217,381.618024330127,380.661259453946
"577","glpC","glpC",1050,251.188166756009,0.00286489061858263,0.0660169411208551,0.0433962944956502,0.965385631484564,0.999915178638161,242.203371110004,258.758624831111,243.165143551819,260.625527531104
"578","glpD","glpD",48,19762.6595193151,0.139082883194111,0.0563636522685785,2.46759884422264,0.013602266142341,0.552308681487973,18366.0747238691,18749.2545101878,20596.9020875495,21338.4067556538
"579","glpF","glpF",1767,2522.36247895356,-0.0362476528247382,0.0686188708028778,-0.528246128224221,0.597328516982718,0.999915178638161,2856.53925625718,2301.31840090659,2730.66311921588,2200.92913943459
"580","glpG","glpG",1525,1221.26868803166,-0.0180428941970393,0.0674504684723887,-0.267498426707374,0.789085425357873,0.999915178638161,1288.91140706278,1178.59825462941,1268.18184914585,1149.38324128859
"581","glpK","glpK",1766,11606.974418815,0.00779992955970075,0.0567223685379837,0.137510646341885,0.890627178120916,0.999915178638161,11658.6235771996,11475.6441291379,11712.6483260103,11580.9816429121
"582","glpQ","glpQ",1046,4191.92893530681,0.0181910676587017,0.0603828807019159,0.301262004184649,0.763214712042092,0.999915178638161,4085.812647318,4226.96398104509,4150.09601459013,4304.843098274
"583","glpT","glpT",1047,4037.72058647058,1.9453510760677e-05,0.0609198444533458,0.000319329619686981,0.999745211830975,0.999915178638161,4135.71384438087,3939.83647043516,4125.66315327631,3949.66887778997
"584","glpX","glpX",1765,723.903361989799,-0.0350912825233745,0.0686251780049992,-0.51134705283851,0.60910806283488,0.999915178638161,733.912727534333,745.32799909825,702.735630168893,713.637091157722
"585","gltA","gltA",355,11604.9448757289,-0.0121717934519514,0.0629855596237256,-0.19324736534319,0.846765245606453,0.999915178638161,12374.2797692232,10974.4604803786,12209.4498393913,10861.5894139224
"586","gltB","gltB",1448,34176.4767204813,0.0838605470628002,0.0579337906120066,1.44752390922303,0.147750245011745,0.999915178638161,31883.2136160686,33899.9588424918,34353.766476816,36568.9679465487
"587","gltD","gltD",1449,19077.5359409775,0.0552018097796388,0.0604085474355306,0.913807931543982,0.360817778028011,0.999915178638161,17756.3064378083,19416.3531575929,18705.1005401081,20432.3836284006
"588","gltI","gltI",333,3352.56337531658,0.0958465411476997,0.0610040760275296,1.57114978849031,0.116147860017823,0.999915178638161,3236.27519488191,3166.13958555808,3541.6014209174,3466.23729990894
"589","gltJ","gltJ",332,285.509121634311,0.115450813010666,0.0660759016786175,1.74724536597624,0.0805947855211569,0.999915178638161,231.249449803521,275.092225734072,292.030866179457,343.663944820193
"590","gltK","gltK",331,345.671212864629,0.0476545680365002,0.068205244780681,0.698693600319696,0.484743534247413,0.999915178638161,338.354458133573,325.812354853791,364.165980534542,354.352057936611
"591","gltL","gltL",330,655.260864124905,0.0533833405465002,0.068881890350605,0.77499819291808,0.438340727397151,0.999915178638161,624.373514469507,641.308751242554,671.321951336839,684.03923945072
"592","gltP","gltP",1840,1052.52331015737,-0.00909178848485157,0.0679674511321363,-0.133766800628968,0.893586980466717,0.999915178638161,1012.62916966595,1103.80755575796,993.603026761977,1100.05348844359
"593","gltS","gltS",1631,215.155165811803,0.0390436430929503,0.0643772765362416,0.6064817462567,0.544194900002135,0.999915178638161,197.170583516687,214.915801354743,211.751464719766,236.782813656018
"594","gltX","gltX",1114,8282.19421381998,-0.0209776291216998,0.0573869844058605,-0.365546810638084,0.714703270893413,0.999915178638161,8355.40775211144,8363.66332552119,8195.47976640675,8214.22601124055
"595","glxK","glxK",284,77.3386349465643,-0.00721941249647209,0.0503009948018951,-0.143524248872312,0.885876161667135,0.999915178638161,75.4603467779911,81.6680045148025,73.2985839414573,78.9276045520061
"596","glxR","glxR",1994,24.0960964768553,-0.0036953368734229,0.032085383462823,-0.115171971614572,0.908308814227758,NA,24.3420473477391,24.9302329571502,23.2693917274468,23.8427138750852
"597","glyA","glyA",1183,31539.5639779977,-0.00565262475721862,0.0563728934018689,-0.100272035301123,0.920128358174587,0.999915178638161,31068.9721322868,32166.8778203672,30814.4919950714,32107.9139642656
"598","glyQ","glyQ",1594,5320.35553827754,-0.0357155223195134,0.0626147410136819,-0.570401182553949,0.568405627692699,0.999915178638161,5154.42852588375,5671.19816614897,4984.3037080191,5471.49175305834
"599","glyS","glyS",1593,9921.39122333007,0.0343540892784373,0.0618234716958788,0.555680364367623,0.578429382124661,0.999915178638161,9252.41219687562,10263.5190094971,9611.42225302189,10558.2114339257
"600","gmd","gmd",964,102.337713823566,0.000527127634850649,0.0549392920461929,0.00959472929515438,0.992344631087878,0.999915178638161,102.236598860504,102.299921444858,101.221854014393,103.592480974508
"601","gmk","gmk",1628,3008.78142567881,-0.0443459067491072,0.0640635757360484,-0.692217164583804,0.488800961003459,0.999915178638161,3218.01865937111,2934.03052009496,3076.21358636846,2806.86293688072
"602","gmr","gmr",653,535.089023449982,-0.0262349827106205,0.0688874774719804,-0.380838196917451,0.703323314228811,0.999915178638161,590.294648182673,501.183648759262,565.446218976957,483.431577881037
"603","gnd","gnd",4,30375.5445531498,0.412201968745913,0.0561778783784875,7.33744279142729,2.17713407119771e-13,1.06080857619108e-10,24490.5338365603,25409.0653625686,35253.1284670819,36349.4505463885
"604","gntP","gntP",1917,70.9541709900787,-0.00811049665036107,0.0487065178869853,-0.166517685973364,0.867749566076541,0.999915178638161,68.1577325736694,76.5100252822887,65.154296836851,73.9946292675057
"605","gntR","gntR",1533,393.576850796106,0.0968681882333361,0.0684941623617494,1.41425465898437,0.157287144504589,0.999915178638161,379.73593862473,346.444271783846,444.445381994233,403.681810781615
"606","gntT","gntT",1520,317.935255768073,-0.00618997368704955,0.0646201146440033,-0.0957901997102689,0.923687201064329,0.999915178638161,273.848032662065,366.216525508483,269.924944038383,361.751520863361
"607","gntU","gntU",1532,123.70243170172,0.00993321970609473,0.0530142712919565,0.187368787008147,0.851371493550408,0.999915178638161,97.3681893909563,145.283081715807,100.058384428021,152.100071272095
"608","gntX","gntX",1519,204.498972172003,-0.0134875159739014,0.0624739942471034,-0.215890085729979,0.829073425319112,0.999915178638161,230.032347436134,185.687252370498,222.222690997117,180.053597884264
"609","gor","gor",1560,1832.43983508358,-0.0421269244697054,0.0652294819924074,-0.645826445082132,0.51839175955222,0.999915178638161,1804.96281083485,1940.25985463062,1728.9158053493,1855.62086951956
"610","gph","gph",1502,1662.58668834891,-0.0052348748645694,0.0646201195155259,-0.0810099842559351,0.935434012316242,0.999915178638161,1675.94995989184,1658.2903232532,1660.27109975333,1655.8353704973
"611","gpmA","gpmA",373,18020.7027156322,0.0145602879427236,0.0577649021487294,0.252061154803564,0.800993794675398,0.999915178638161,17433.7743104507,18372.7220262143,17670.7760778231,18605.5384480406
"612","gpp","gpp",1686,1065.23570364305,-0.0270956229142867,0.0689851906897937,-0.392774487442208,0.694486049496796,0.999915178638161,1183.02350110012,985.174033410144,1139.03672505852,953.708555003407
"613","gpsA","gpsA",1615,2117.27067933641,0.0888170911591895,0.0638727390421685,1.39053205625882,0.164367372036309,0.999915178638161,1974.14003990164,2071.78832505973,2160.56302189343,2262.59133049084
"614","groL","groL",1862,49565.7929248225,-0.0254475006099624,0.0591586320280609,-0.43015701576554,0.667081427508298,0.999915178638161,48172.9117011756,52111.0641860873,47015.8059853062,50963.3898267209
"615","grxB","grxB",537,654.326886848633,-0.0314946599590183,0.0691216228687425,-0.45564121112759,0.648648003232938,0.999915178638161,712.004884921368,624.975150339594,681.793177614191,598.53433451938
"616","gshA","gshA",1228,4204.419718208,-0.0257108941602256,0.059955818224676,-0.428830677681316,0.668046451737608,0.999915178638161,4208.73998642409,4300.03535350571,4117.51886617171,4191.38466673049
"617","gshB","gshB",1340,1433.03915491558,-0.0363556438822246,0.0661622790877316,-0.549492012420201,0.582667844677499,0.999915178638161,1507.98983319244,1414.14597291421,1448.51963503356,1361.50117852211
"618","gsk","gsk",266,1168.626754402,-0.0108672581451816,0.0676686705205505,-0.160595118266456,0.872412300050149,0.999915178638161,1231.7075957956,1120.14115666092,1219.31612651821,1103.34213863325
"619","gss","gss",1354,2397.1178553344,-0.0282908038376323,0.0627941065433301,-0.450532787151143,0.652326318376833,0.999915178638161,2394.04035665014,2466.37373634703,2333.91999026291,2394.13733807752
"620","guaA","guaA",1159,10863.6735290042,-0.0284882341247467,0.0648520962281533,-0.439280081626405,0.660458604978785,0.999915178638161,10218.7914765809,11827.2463801542,9905.78005837409,11502.8762009075
"621","guaB","guaB",1160,7172.04357135782,0.0492536809123701,0.059916970149751,0.822032235429627,0.411058550758844,0.999915178638161,6798.73382422353,7218.59193590312,7105.30876397587,7565.53976132875
"622","guaC","guaC",115,1974.2807921583,-0.0089147641320896,0.0647977698762479,-0.137578255380011,0.890573741778537,0.999915178638161,2049.60038667963,1917.04894808431,2033.74483697885,1896.7289968904
"623","guaD","guaD",1310,205.647363109646,-0.0122610278462024,0.0632355503956599,-0.193894538269788,0.846258460375047,0.999915178638161,226.381040333973,190.845231603012,218.732282238,186.630898263598
"624","gudD","gudD",1263,173.23942269805,-0.0043040374961406,0.0601875484246171,-0.0715104304594041,0.942991523505864,0.999915178638161,153.354898290756,195.143547630107,151.251046228404,193.208198642932
"625","gudP","gudP",2202,16.9283947864454,-0.000672215565888083,0.0269002101041995,-0.0249892310611782,0.980063553296006,NA,13.3881260412565,20.6319169300554,13.9616350364681,19.7319011380015
"626","gudX","gudX",1264,73.0139810705813,0.0298958024123699,0.0493330434082824,0.605999556219367,0.544515047903984,0.999915178638161,64.5064254715086,71.3520460497748,75.625523114202,80.5719296468396
"627","gyrA","gyrA",1041,14831.8173448611,-0.0225989177963897,0.0600049483810539,-0.376617569152433,0.706457829310877,0.999915178638161,14384.9328801464,15589.1325670677,14087.2897517963,15265.9141804339
"628","gyrB","gyrB",1647,5797.20805961289,0.00401875427958796,0.0587065289717015,0.0684549802207712,0.945423456544166,0.999915178638161,5736.20345749471,5837.11316479483,5751.03016543847,5864.48545072354
"629","hcaB","hcaB",2181,39.7565879030693,-0.00470287617413873,0.0357858267127978,-0.131417284610527,0.895445216101068,NA,27.9933544498999,53.2991187359764,26.7598004865638,50.9740779398373
"630","hcaE","hcaE",1179,151.407485084958,-0.0167105701681293,0.0605069323972936,-0.276176125710792,0.782412793316446,0.999915178638161,149.703591188595,159.897356207929,143.106759123798,152.922233819512
"631","hcaR","hcaR",1178,566.418400668778,-0.0784908164166423,0.0691182261793491,-1.13560229704062,0.256123047089081,0.999915178638161,619.50510499996,574.255021219874,551.484583940489,520.42889251479
"632","hcaT","hcaT",1177,121.116215974322,-0.00782000457827754,0.0573886693548759,-0.13626391178232,0.891612651959617,0.999915178638161,126.578646208243,118.633522347818,123.327776155468,115.924919185759
"633","hchA","hchA",939,305.671722104278,0.0585126328553377,0.0656718442934574,0.890985071073557,0.372937179311021,0.999915178638161,320.097922622769,255.319972009435,359.512102189053,287.756891595856
"634","hcp","hcp",2025,35.7900840325709,-0.00381784843625737,0.0377270004079911,-0.101196713095926,0.919394305894828,NA,34.0788662868347,38.6848442438538,32.5771484184255,37.8194771811696
"635","hcr","hcr",2024,23.5009534884155,-0.00360655380446007,0.0317097014432434,-0.113736605527976,0.909446593777694,NA,23.1249449803521,24.9302329571502,22.1059221410744,23.8427138750852
"636","hda","hda",1151,1205.97836291435,-0.0642728715524389,0.0664412497716298,-0.967363976044339,0.333362111994999,0.999915178638161,1236.57600526515,1259.4065959388,1158.81570802685,1169.11514242659
"637","hdfR","hdfR",1681,596.230022647356,-0.0334727103121987,0.0690298872694295,-0.484901709045994,0.627746070028988,0.999915178638161,610.985388428251,607.781886231214,584.061732358914,582.091083571045
"638","hdhA","hdhA",768,1556.27780614421,-0.00339218861605208,0.0659633287235064,-0.0514253704550124,0.958986568816175,0.999915178638161,1501.9043213555,1616.16682618767,1499.71229683394,1607.32778019971
"639","helD","helD",507,1772.19492289027,-0.0413671643337561,0.0646807440453176,-0.639559190982293,0.522459220559653,0.999915178638161,1772.10104691541,1847.41622844537,1697.50212651724,1771.76028968305
