"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"1382","sdaB","sdaB",1508,100.186815224524,-0.0068690396640094,0.0465794555079468,-0.147469299267302,0.882761610402434,0.999807467026667,102.89378150944,100.249468584297,99.6463015159745,97.9577092883825
"1383","sdaC","sdaC",1507,107.191164768752,0.00601880345879249,0.0475314687760675,0.126627760803028,0.899235023859229,0.999807467026667,107.487253898254,104.42652977531,110.185814176318,106.665061225128
"1384","sdhA","sdhA",408,21927.7045824262,-0.0599230323523015,0.0539138068289687,-1.11145986300682,0.266370457328424,0.999807467026667,21905.3511277776,23174.3354877367,20748.4678781579,21882.6638360325
"1385","sdhB","sdhB",409,10564.650027766,0.0351186448468411,0.0531164581698432,0.661163150874011,0.508507689918002,0.999807467026667,10317.8576797547,10470.8481405703,10664.0705372384,10805.8237535007
"1386","sdiA","sdiA",1069,246.677379425928,-0.0331001464942673,0.0567417819433829,-0.583346968681645,0.559659749915021,0.999807467026667,271.933565417806,240.181018483212,255.822716391973,218.772217410721
"1387","secA","secA",103,5157.27705945473,0.0129484775427275,0.0558951027258143,0.231656744710614,0.816804630196237,0.999807467026667,4995.86057007442,5253.69871299583,5056.09166442113,5323.45729032754
"1388","secD","secD",250,6643.34215492891,-0.0150222157622751,0.0556400887495596,-0.269989069030628,0.787168663087869,0.999807467026667,6486.90170748354,6896.32802636145,6414.73066009086,6775.40822577979
"1389","secF","secF",251,3535.71065184032,0.00141425541384654,0.0578380351329862,0.0244519961750907,0.980492073755683,0.999807467026667,3393.657400856,3672.68105219764,3412.88582692213,3663.6183273855
"1390","secY","secY",1776,38186.7224484384,0.00363612968911918,0.0559315201027032,0.0650103856008635,0.948165731235237,0.999807467026667,36423.479959864,39814.7030074323,36513.6625430026,39995.0442834545
"1391","selA","selA",1937,372.073934876331,0.0127408177423175,0.0604747983563299,0.210679788748464,0.833137146869576,0.999807467026667,369.315180060669,366.537119511337,373.673630684904,378.769809248412
"1392","selB","selB",1936,879.698156669987,-0.0457618348247995,0.0615719374551833,-0.743225513377884,0.457345159240722,0.999807467026667,866.328892530375,945.060094466553,826.872675079673,880.530964603349
"1393","selD","selD",23,2271.2662424188,-0.174984193742201,0.0580659136877445,-3.0135441368097,0.00258215478328982,0.264839266686116,2456.58903353788,2495.7940616299,2025.5027058151,2107.17916869232
"1394","serA","serA",1576,5908.7026032286,0.0276309197904558,0.0593948250814433,0.465207528645261,0.641782847806157,0.999807467026667,5437.75261387835,6201.89160335564,5597.43936015695,6397.72683552347
"1395","serB","serB",2351,641.080296622754,0.00418986729521107,0.0617467842880653,0.0678556356176254,0.945900554958783,0.999807467026667,632.061800700846,646.400219309167,637.161447193491,648.69771928751
"1396","serC","serC",538,5261.02445323517,0.00881543358674389,0.0587103594854659,0.150151245265773,0.880645290351034,0.999807467026667,4935.22673454207,5537.73887398467,4991.89645094449,5579.23575346943
"1397","serS","serS",525,4624.1273863652,-0.0336300216859096,0.055392630925954,-0.607120859286581,0.543770708058356,0.999807467026667,4658.69969673545,4738.87592120355,4476.41846810224,4622.51545941956
"1398","setA","setA",82,593.735446467564,0.0233626426144013,0.0616672582544455,0.378850029589521,0.704799233462418,0.999807467026667,605.419660845723,561.814730191166,627.580072047724,580.127322785643
"1399","setB","setB",1191,41.1920475175403,-0.0499647825133694,0.0334639253898972,-1.49309388935148,0.135412611867542,0.999807467026667,45.9347238881429,54.301795483161,29.702262951877,34.8294077469804
"1400","setC","setC",1969,15.7182497568597,0.00188080124629336,0.0214373364404028,0.087734838305221,0.930087429413369,0.999807467026667,19.29258403302,11.4869182752841,20.1208878061102,11.9726089130245
"1401","sfcA","maeA",830,1824.51859343815,-0.0235253945079572,0.0606310005882934,-0.388009339771632,0.698009121896168,0.999807467026667,1748.27559118272,1950.68757620279,1691.11271322784,1907.99849313927
"1402","sfmC","sfmC",325,14.8967214858583,-0.00128511994045041,0.0215568255594441,-0.0596154539037588,0.952461909825288,0.999807467026667,15.6178061219686,14.6197141685434,16.2883377478035,13.0610279051177
"1403","sfmH","sfmH",326,8.95744856054131,0.00117072309137704,0.0170454257658333,0.0686825373246877,0.945242318571466,0.999807467026667,9.18694477762858,8.35412238202477,9.58137514576677,8.70735193674511
"1404","sfsA","sfsA",130,1520.55248276135,0.0374823456597144,0.059697553517106,0.627870715823792,0.530088636137,0.999807467026667,1513.08980487543,1465.1042127476,1578.05248650779,1525.96342691458
"1405","sgbE","sgbE",1930,61.4679715535527,-0.0276129147517423,0.0390748466808886,-0.706667257769374,0.479773281451385,0.999807467026667,70.73947478774,62.6559178651858,61.3208009329074,51.1556926283775
"1406","sgbH","sgbH",1928,52.3525351336177,-0.0489680080378009,0.0369973571697169,-1.32355421532331,0.185651139391579,0.999807467026667,58.7964465768229,63.7001831629389,41.1999131267971,45.7135976679118
"1407","sgbU","sgbU",1929,72.6169637062988,-0.05309179775966,0.041456912925044,-1.2806500536027,0.200316610501395,0.999807467026667,84.5198919541829,81.4526932247416,68.9859010495208,55.5093685967501
"1408","shiA","shiA",1097,382.097835836708,-0.00387421312560899,0.0605835861117779,-0.063948230440849,0.949011448501235,0.999807467026667,387.689069615926,379.068303084374,386.129418374401,375.504552272133
"1409","slt","slt",2353,886.751522793385,-0.00190252292877287,0.0614394024090204,-0.0309658436471632,0.975296779423093,0.999807467026667,905.832755074178,869.87299302833,909.272501333267,862.027841737766
"1410","smf","smf",1770,692.532198749423,0.0171556762928902,0.0617248286014677,0.277938014273923,0.781059941935719,0.999807467026667,695.451719666483,673.551117050748,709.979898301318,691.146059979143
"1411","smtA","smtA",547,685.347218915476,-0.0111224991680901,0.061746914766374,-0.180130443928629,0.857050162703192,0.999807467026667,711.988220266215,669.374055859735,708.063623272165,651.96297626379
"1412","sodA","sodA",2120,16799.0887186173,0.0385027101939534,0.0589364668097698,0.653291795014268,0.51356818102304,0.999807467026667,17581.9749154256,15325.6375098244,18320.5474162206,15968.1950329984
"1413","sohB","sohB",730,1655.10908989145,0.0196533678367465,0.0592091276136065,0.331931386745007,0.739941069555568,0.999807467026667,1648.13789310657,1626.96533389933,1684.4057506258,1660.92738193413
"1414","solA","solA",613,1031.21446544072,-0.00950838029141215,0.0613085995800128,-0.155090482518736,0.876749985250729,0.999807467026667,995.864813894938,1078.72605257895,986.881640013978,1063.385355275
"1415","speA","speA",1595,6440.36569992266,-0.0647156476359408,0.0588582492021558,-1.09951703479434,0.271542607834162,0.999807467026667,6270.0898107315,7054.01208632217,5827.39236365535,6609.96853898163
"1416","speB","speB",1594,386.513426243057,-0.0787024640154283,0.0603593953577674,-1.30389748851751,0.192268536700982,0.999807467026667,432.705099026306,393.688017252918,374.631768199481,345.028820493525
"1417","speD","speD",117,954.306390497798,0.0258574750189699,0.0616086966234242,0.419704951348357,0.674701007566966,0.999807467026667,843.361530586303,1028.6013182868,878.612100866813,1066.65061225128
"1418","speE","speE",118,1321.19957805459,0.0332896572646592,0.0613946448045819,0.542224120208197,0.587664121041932,0.999807467026667,1209.92062721368,1377.38592773633,1261.86710669748,1435.62465057085
"1419","spoT","spoT",1962,1683.54087285464,0.00268725897743095,0.059118907809868,0.0454551526234793,0.963744520945123,0.999807467026667,1691.31653356142,1670.82447640496,1688.23830068411,1683.78418076809
"1420","sppA","sppA",978,1017.99251635473,0.0263435565887069,0.061023065059826,0.431698351482021,0.665960665720973,0.999807467026667,1018.83217583901,984.74217578117,1037.66292828654,1030.7327855122
"1421","srlD","srlD",1455,92.7520455627343,0.0094816184664616,0.0450048826523237,0.210679773119507,0.833137159065979,0.999807467026667,84.5198919541829,97.116672691038,88.1486513410543,101.222966264662
"1422","srlE","srlE",1454,32.6732644043244,0.00386346690757393,0.0302907470429744,0.127546108456576,0.898508181879298,0.999807467026667,28.4795288106486,35.5050201236053,29.702262951877,37.0062457311667
"1423","srlR","srlR",1456,367.568093902126,-0.00901826531387177,0.0603781437086446,-0.149363076768135,0.881267145331329,0.999807467026667,378.502124838297,362.360058320325,366.966668082867,362.443524367015
"1424","srmB","srmB",1418,297.818388755636,-0.00774759121144549,0.0591269791436998,-0.131033097304296,0.895749125256596,0.999807467026667,300.413094228454,299.704140455139,295.106354489617,296.049965849334
"1425","sseA","sseA",1384,2378.41564310302,0.0386777755681295,0.0586835397905806,0.659090704244426,0.509837524582533,0.999807467026667,2406.06083726092,2253.52451255118,2507.44587564716,2346.63134695281
"1426","sseB","sseB",1385,531.970762130793,0.0117393118079588,0.0615555421160668,0.190710883283647,0.84875211156515,0.999807467026667,543.867130835612,510.645730601264,550.929070881589,522.441116204706
"1427","ssnA","ssnA",1557,22.4796837161837,-0.00529663697959427,0.024310398805148,-0.217875363627216,0.827526223013848,0.999807467026667,30.3169177661743,16.7082447640495,28.7441254373003,14.1494468972108
"1428","sspA","sspA",1746,2325.28723963753,0.0406827808649356,0.0578023650138704,0.703825541656873,0.481541425383951,0.999807467026667,2257.23233186334,2296.33938975906,2354.1438733149,2393.43336361281
"1429","sstT","sstT",1672,2349.74954178628,-0.0492688929696257,0.057792447140268,-0.852514392582221,0.393928654228597,0.999807467026667,2438.21514398262,2379.88061357931,2307.19513510064,2273.70727448257
"1430","ssuA","ssuA",559,25.1339333602468,-0.00291299462370365,0.0270378227558664,-0.107737766091821,0.914203710848542,0.999807467026667,22.0486674663086,29.2394283370867,22.0371628352636,27.2104748023285
"1431","ssuC","ssuC",558,12.9884967885212,-0.00141722072354351,0.0202913819836834,-0.0698434795955799,0.944318239940794,0.999807467026667,12.86172268868,13.5754488707903,12.4557876894968,13.0610279051177
"1432","sthA","sthA",2158,3188.59044787877,0.0117736813083334,0.0570844216052651,0.206250339011011,0.836595368189586,0.999807467026667,3241.15411754736,3098.33513843344,3275.87216233766,3139.00037319661
"1433","sucA","sucA",410,38410.7372035392,0.0205930647087868,0.0549922073489104,0.374472415302944,0.708052875567091,0.999807467026667,36593.4384382501,39474.2725203648,37307.0004050721,40268.2374504698
"1434","sucB","sucB",411,26994.6692875099,0.0388901913465745,0.0527513428650195,0.737236044323781,0.460978817545144,0.999807467026667,26022.9397771107,27008.8776610861,26982.1105479938,27964.749163849
"1435","sucC","sucC",412,45431.658972309,0.0397558359419173,0.0541822932602488,0.733742216317087,0.463105863770488,0.999807467026667,43132.7057309662,46038.5241820408,44781.4311562848,47773.9748199441
"1436","sucD","sucD",413,35065.1655945009,-0.0234054636742499,0.053395081128359,-0.438344940763071,0.661136252709607,0.999807467026667,34541.9936694057,36345.6536882965,33800.2171017214,35572.79791858
"1437","sufB","sufB",934,526.991350997316,0.00119996710824134,0.0607780928411815,0.0197434149731707,0.984248057379628,0.999807467026667,570.509270690735,482.450567561931,573.92437123143,481.081194505167
"1438","sufC","sufC",933,269.780614208441,-0.0043033757514587,0.0551362452665116,-0.0780498514299896,0.937788398198528,0.999807467026667,309.600039006083,232.871161398941,303.729592120807,232.921664307932
"1439","sufI","ftsP",1636,558.603835611573,0.0260721106566027,0.0614641502489149,0.424184025175928,0.671431610205455,0.999807467026667,576.940132035075,517.955587685536,600.752221639577,538.767401086104
"1440","sufS","sufS",932,421.871002170499,-0.0679304329450037,0.0585221764195785,-1.16076395481214,0.245737905228131,0.999807467026667,505.281962769572,396.820813146177,443.617669249002,341.763563517245
"1441","suhB","suhB",1390,788.499414654035,0.0167554604184594,0.0616764328069605,0.271667145064986,0.785877965902242,0.999807467026667,806.613751475789,752.915279679983,824.956400050519,769.512227409849
"1442","surA","surA",71,4413.68966982065,0.0320353745078381,0.0556843620510113,0.575302891653695,0.56508646620618,0.999807467026667,4277.44148846387,4413.06514830459,4410.30697959645,4553.94506291769
"1443","surE","umpG",13,436.37356277347,-0.250375770085111,0.0610532816802812,-4.10093877338581,4.11477430301373e-05,0.00746673275446876,523.655852324829,525.265444769808,336.306267616414,360.266686382829
"1444","talA","talA",1345,328.937843734011,0.00349678388657071,0.0593031747337451,0.0589645310267166,0.952980359075558,0.999807467026667,344.510429161072,311.191058730423,348.762055305911,311.287831738638
"1445","talB","talB",47,3269.44907011162,0.0156349857842519,0.0576325066059806,0.271287624033855,0.786169824277957,0.999807467026667,3141.93511394897,3344.78174870317,3188.68164851118,3402.39776928315
"1446","tam","tam",851,177.875752918268,0.00187506970422092,0.0538920822636118,0.0347930461296534,0.972244765660644,0.999807467026667,184.657590030334,170.215243533755,186.836815342452,169.79336276653
"1447","tap","tap",1055,21.3912423308068,0.00267606696173152,0.0254395808536753,0.105193044536538,0.916222629758016,0.999807467026667,22.0486674663086,19.8410406573088,22.9953003498403,20.6799608497696
"1448","tar","tar",1056,11.9645857721806,0.00154646944659989,0.0195333054163121,0.0791709039325442,0.936896687227098,0.999807467026667,11.9430282109172,11.4869182752841,12.4557876894968,11.9726089130245
"1449","tas","tas",1531,468.750656688955,0.0237828251193882,0.0603822149432297,0.393871359998112,0.693676016144709,0.999807467026667,419.843376337626,498.114547028227,437.868844161542,519.175859228427
"1450","tatC","tatC",2078,693.519263385321,0.0310365051353855,0.061717244968393,0.502882219568941,0.615047082744603,0.999807467026667,683.508691455566,674.595382348501,712.854310845048,703.118668892167
"1451","tatD","tatD",2079,170.895552826396,0.0135674223722863,0.0515665421939669,0.263105141338595,0.792469541304078,0.999807467026667,187.413673463623,147.241406983187,195.460052973642,153.467077885133
"1452","tauA","tauA",226,34.5780855021171,-0.00268340715330854,0.0302607204595552,-0.08867624803894,0.929339209474761,0.999807467026667,29.3982232884114,40.7263466123708,26.827850408147,41.3599216995393
"1453","tauB","tauB",227,20.5807524833904,0.00255608973816854,0.0249188713273253,0.102576465225598,0.918299122320299,0.999807467026667,18.3738895552572,21.929571252815,19.1627502915335,22.8567988339559
"1454","tauD","tauD",228,25.631064995439,-0.00714735326802804,0.0276001318967111,-0.258960837389322,0.795665457221331,0.999807467026667,27.5608343328857,26.1066324438274,24.9115753789936,23.945217826049
"1455","tbpA","thiB",40,320.197764435307,-0.142342474053727,0.05952614769888,-2.39125963221714,0.016790674449297,0.966078073802236,372.98995797172,352.961670640547,274.02732916893,280.81209996003
"1456","tdcA","tdcA",1688,152.219076539422,0.00166619736905284,0.050126736920023,0.0332396934536404,0.973483444800381,0.999807467026667,169.958478386129,133.665958112396,172.464752623802,132.787117035363
"1457","tdcB","tdcB",1687,187.734247043352,0.0126050427128324,0.052576414807544,0.239747094946911,0.810526322953851,0.999807467026667,206.706257496643,161.86112115173,213.664665750599,168.704943774436
"1458","tdcC","tdcC",1686,386.494882661037,0.00866886025643113,0.0598837647645966,0.144761443949098,0.884899224765367,0.999807467026667,409.737737082235,357.138731831559,417.747956355431,361.355105374922
