"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_starvation1","IAI1_starvation2"
"395","entE","entE",1236,430.00358204743,-2.60564691471017,0.597194337054015,-4.36314739279669,1.2820450405071e-05,2.44895496815312e-05,1048.30277710788,440.438349332416,118.683707502217,112.58949424721
"396","envC","envC",429,306.963925436648,-2.96369119424962,0.222149639809637,-13.3409678124585,1.33712253868854e-40,7.35884921641874e-40,547.223148372493,543.145611466655,76.8618296204835,60.6251122869592
"397","envR","acrS",1976,9.10718441618406,-0.969082885253299,0.914812988166972,-1.05932348773826,0.289452481673882,0.345848840704471,12.3482658183817,12.0287784481542,3.39096307149192,8.66073032670846
"398","envY","envY",2241,31.7377434786125,0.149593978310153,0.497078220133049,0.300946555795811,0.763455248539203,0.80397762792197,30.5457101823126,29.6093007954565,35.0399517387498,31.756011197931
"399","envZ","envZ",1433,265.581329794628,0.682773961916202,0.201338702936048,3.39117095699715,0.000695946750256367,0.00114663662062476,221.618876003587,185.058129971603,332.314381006208,323.333932197116
"400","epd","epd",739,1201.98506882328,-1.00969541207261,0.119713555459134,-8.43426133490189,3.33301183976131e-17,1.06484992607259e-16,1604.62464766233,1608.15514945323,781.051827466972,814.108650710595
"401","eptA","eptA",934,158.775819764715,-1.74700699107925,0.265931491173808,-6.56938741390894,5.0522678080465e-11,1.27713108081347e-10,249.564951276766,239.650278313226,62.1676563106852,83.7203931581817
"402","eptB","eptB",352,361.716228315559,2.91785986843037,0.193704815853548,15.0634348225831,2.81759654511564e-51,1.88987086449375e-50,76.689229819423,92.5290649858016,645.413304607295,632.233313849717
"403","era","era",318,553.985044729532,-2.70889096204454,0.170483925127877,-15.8894215980342,7.50165508933834e-57,5.56962505217856e-56,982.012086924984,941.94588155546,154.853980264798,137.128230172884
"404","erfK","ldtA",1698,265.409061105922,0.417928653852938,0.1924239367615,2.17191613936753,0.0298619888908248,0.041497443067238,229.417780730986,224.845627915498,308.577639505765,298.795196271442
"405","eutA","eutA",1753,11.0371774902482,1.61113505842386,0.838416810001567,1.92163973718614,0.0546511048716986,0.0736059661164178,3.89945236369948,6.47703454900611,13.5638522859677,20.2083707623197
"406","eutB","eutB",2081,30.0953837732538,0.371246240256926,0.510864233123149,0.726702352966318,0.467408311716801,0.530298425739244,24.6965316367633,27.7587194957405,36.1702727625805,31.756011197931
"407","eutC","eutC",1914,19.9172857868713,0.826192810863256,0.636964955703322,1.29707734070078,0.194604577137442,0.240052981515936,11.0484483638152,17.5805223473023,29.3883466195966,21.6518258167711
"408","eutE","eutE",1986,8.41581429135486,0.937044483845924,0.908235607591852,1.03171960668935,0.30220348971662,0.359266082185771,6.49908727283246,4.62645324929008,12.433531262137,10.1041853811599
"409","eutG","eutG",1909,8.75541969493536,1.20395418890693,0.907916433272405,1.32606277933258,0.184818903579533,0.228579063044148,4.54936109098272,5.5517438991481,9.04256819064512,15.8780055989655
"410","eutH","eutH",1956,15.7855012330447,0.770339978194918,0.694454635152371,1.10927329043732,0.267312303806173,0.322660710269107,13.6480832729482,9.25290649858016,21.4760994527822,18.7649157078683
"411","eutI","eutD",743,62.9112635121933,3.93248231939148,0.467904624511859,8.4044527738832,4.29861232645898e-17,1.3659520461332e-16,5.84917854554921,9.25290649858016,115.292744430725,121.250224573918
"412","eutJ","eutJ",2276,2.27933901721643,-0.301187952625164,1.44420747483034,-0.208548950115735,0.834800366068838,0.865977005399177,3.24954363641623,1.85058129971603,1.13032102383064,2.88691010890282
"413","eutL","eutL",2331,26.3759384776192,0.0397809784315991,0.544854291354378,0.0730121411592686,0.941796456050235,0.953917388560534,23.3967141821968,28.6840101455985,25.9973835481047,27.4256460345768
"414","eutQ","eutQ",958,41.0124965579419,3.50974673734924,0.54717381030034,6.41431784796638,1.41454807206532e-10,3.48616701267873e-10,4.54936109098272,8.32761584872214,84.774076787298,66.3989325047648
"415","eutT","eutT",1110,32.3309347432904,2.99615495653374,0.560873113539675,5.34194790979547,9.19530812301093e-08,1.95586688994854e-07,7.1489960001157,6.47703454900611,56.516051191532,59.1816572325078
"416","evgA","evgA",563,176.311147068226,-3.10813691645546,0.286188087288657,-10.8604692316229,1.77833066274234e-27,7.45761757501715e-27,298.958014550293,334.029924598744,36.1702727625805,36.0863763612852
"417","exbB","exbB",1136,1380.21587067471,-0.724221282847385,0.144099251229613,-5.02585042370127,5.01206438830188e-07,1.04167993140675e-06,1908.78193203089,1531.35602551502,1102.06299823487,978.662526918056
"418","exo","ygdG",2082,107.599318569222,0.205267609672015,0.284782445661055,0.720787438971298,0.471040304861032,0.534162420642121,96.1864916379204,103.632552784098,110.771460335403,119.806769519467
"419","exoX","exoX",1660,163.004021484146,0.613006538791113,0.258647744017973,2.37004401920674,0.017785967556552,0.0252967887957948,136.480832729482,121.2130751314,228.324846813789,165.997331261912
"420","exuR","exuR",702,558.9412801287,1.32561636680796,0.149621508400568,8.85979817326138,8.01594286524194e-19,2.69596027134419e-18,316.505550186941,320.150564850874,772.009259276327,827.099746200658
"421","exuT","exuT",831,185.099889681243,1.71062136551778,0.232745248912936,7.34975847415765,1.98565324629913e-13,5.64154911493651e-13,91.6371305469377,80.5002865376474,288.231861076813,280.030280563573
"422","fabB","fabB",251,9359.17157307863,1.6711141652583,0.0930131311876832,17.9664327382582,3.56942020817488e-72,3.35753032330713e-71,4597.45433680168,4341.46372913381,13980.9407437612,14516.8274826178
"423","fabD","fabD",253,1890.35653716854,-2.22537553162825,0.124052015823404,-17.939051750648,5.8443935761707e-72,5.43252489501536e-71,3218.99792623392,3014.59693723742,714.362887060964,613.468398141849
"424","fabF","fabF",1190,4577.51954143107,-0.445601852810871,0.0955434848656797,-4.66386434865049,3.10325986555098e-06,6.15697188450912e-06,5303.90512335857,5253.80030989382,3784.31478778498,3968.05794468693
"425","fabG","fabG",1378,4400.46690524453,-0.385018528684007,0.105820612316027,-3.63840768123863,0.000274328929538685,0.000470022208012217,5110.23232262816,4860.55178370416,4039.76733917071,3591.31617547511
"426","fabH","fabH",245,1706.03659196503,-2.10046270397294,0.114858320094168,-18.2874231683944,1.04226972189187e-74,1.00440767893335e-73,2734.16601568062,2800.85479712021,635.240415392819,653.885139666488
"427","fabI","fabI",1380,3908.48716376925,-0.357137059034514,0.0983444015934509,-3.63149353951936,0.000281785712789654,0.000482098599924908,4304.34550079694,4475.63087336322,3343.48958849103,3510.48269242583
"428","fabR","fabR",595,1044.99192017495,1.36457014361366,0.132036296371869,10.3348108142209,4.90378757891568e-25,1.94585587795293e-24,556.971779281742,611.617119556149,1426.46513207427,1584.91364978765
"429","fadA","fadA",110,788.124520345686,4.36260162690131,0.167966490399955,25.9730474603193,9.98669835776264e-149,2.14350862024342e-147,76.689229819423,67.5462174396352,1463.76572586068,1544.49690826301
"430","fadB","fadB",41,1869.33100346857,4.41134212343118,0.128848832363993,34.2365704251731,6.91058710048588e-257,3.97948686445052e-255,174.825447639193,158.224701125721,3629.46080752018,3514.81305758918
"431","fadD","fadD",9,4038.37126826676,4.76054663740287,0.110078547272593,43.2468156180703,0,0,278.810844004512,295.167717304707,7809.38795364589,7770.11855811194
"432","fadE","fadE",240,590.889219049858,2.94719986570544,0.160107880516185,18.407587785209,1.14196885685591e-75,1.123411862932e-74,128.681928002083,142.494760078134,1070.41400956762,1021.9661785516
"433","fadL","fadL",1885,725.977808226197,0.201746173465998,0.143297040674022,1.40788792648509,0.159164258730391,0.199356400457535,718.79905237527,631.048223203167,799.136963848262,754.926993478087
"434","fadR","fadR",243,1001.82181646893,2.35059010393084,0.128257231943277,18.327154487245,5.02515167786754e-75,4.88246218577994e-74,323.004637459773,333.104633948886,1679.65704141233,1671.52095305473
"435","fbaA","fbaA",258,6110.79380022757,-1.76864959680384,0.0993449107901721,-17.8031223012463,6.68364841414591e-71,6.11631546736376e-70,9064.27701941943,9836.76489864057,2717.29174128886,2824.84154156141
"436","fbaB","fbaB",870,444.060589991933,1.17156858093878,0.166049382670515,7.05554312877797,1.71927845360774e-12,4.66576601030789e-12,263.213034549715,283.138938856553,651.064909726448,578.825476835015
"437","fbp","fbp",376,1622.54203574743,1.99110153190719,0.136029047830639,14.6373260980712,1.62327618628862e-48,1.01929656272006e-47,692.152794556657,607.915956956717,2362.37093980604,2827.72845167031
"438","fcl","wcaG",2206,8.54811315524702,-0.353215440341687,0.907538520327706,-0.389201595778153,0.69712702307893,0.745771137965271,11.0484483638152,8.32761584872214,9.04256819064512,5.77382021780564
"439","fdhD","fdhD",1138,245.367783961655,1.08139346055479,0.215485776169723,5.01839833596744,5.21040541908709e-07,1.08099887473327e-06,138.430558911331,176.730514122881,319.880849744071,346.429213068338
"440","fdhE","fdhE",1531,284.825347171916,0.569085398890984,0.197037438412375,2.88820948686898,0.00387441741935581,0.00597485272834688,250.21486000405,207.265105568196,336.835665101531,344.985758013887
"441","fdhF","fdhF",1232,103.611192696058,1.29717032518195,0.296817033175334,4.37026915640549,1.2409348057869e-05,2.37812262699909e-05,61.0914203646251,58.293310941055,159.37526436012,135.684775118432
"442","fdnG","fdnG",472,267.696402807898,2.6240731869085,0.210877567275434,12.4435862041272,1.51543980610309e-35,7.58040970807073e-35,72.7897774557235,75.8738332883573,438.564557246288,483.557443241222
"443","fdnH","fdnH",1014,69.7352228817241,2.30725499097029,0.381634080441859,6.04572575986645,1.48738912106607e-09,3.46324034993786e-09,18.8473530912141,27.7587194957405,109.641139311572,122.69367962837
"444","fdnI","fdnI",1561,53.0517402412553,1.11268603325305,0.405917546795146,2.7411626869498,0.0061222185969038,0.0092598066030044,30.5457101823126,36.0863353444626,63.2979773345158,82.2769381037303
"445","fdoG","fdoG",69,5209.72052272362,3.41969435805852,0.111346649748606,30.7121441532311,3.91849682159372e-207,1.34080739069316e-205,891.02486510533,885.503151914121,8847.02265352242,10215.3314203526
"446","fdoH","fdoH",152,739.542497472795,3.52486613705002,0.155018806805685,22.7383129162414,1.87291484578157e-114,2.9091789150594e-113,116.983570910984,118.437203181826,1316.8239927627,1405.92522303567
"447","fdoI","fdoI",290,366.695337019375,3.26652284007187,0.194704149518643,16.7768527180727,3.60439513705486e-63,2.9344747995126e-62,69.5402338193073,67.5462174396352,681.583577369876,648.111319448683
"448","feaB","feaB",482,290.707329173339,2.50694544208843,0.20530755742858,12.2106827117678,2.72592138563004e-34,1.33524904387397e-33,85.1380432741052,87.9026117365115,460.04065669907,529.748004983667
"449","feaR","feaR",126,782.89479675554,3.85932758758519,0.158131793788108,24.4057661975085,1.48535334729923e-131,2.78326924839166e-130,100.735852728903,99.9313901846657,1409.51031671681,1521.40162739179
"450","feoB","feoB",1043,1024.30717017484,0.771422490774436,0.13179996123627,5.85297964838966,4.82843230259451e-09,1.0929941195039e-08,809.136365467641,702.295603242234,1295.34789330991,1290.44881867956
"451","fepA","fepA",955,2240.1076046792,-3.17469395028526,0.493582192524709,-6.43194588128568,1.25980599499471e-10,3.11455702008639e-10,5451.43440445187,2651.88300249307,454.389051579917,402.723960191943
"452","fepB","fepB",1635,145.391426087765,-0.781332370001935,0.317804456591243,-2.45853182294067,0.0139506412026845,0.0201452378468123,237.216685458385,130.46598162998,108.510818287741,105.372218974953
"453","fepC","fepC",1400,92.1773611385888,-1.37602872408067,0.388604673136066,-3.54094744403361,0.000398692985959202,0.000672367242749768,172.875721457343,94.3796462855176,61.0373352868545,40.4167415246395
"454","fepD","fepD",1770,72.2728664864917,0.644884473661011,0.357260237796897,1.80508325706156,0.0710616546444878,0.0947890206867998,64.9908727283246,47.1898231427588,96.0772870256044,80.8334830492789
"455","fepG","fepG",2192,72.3267293688286,-0.180831076231127,0.413173784188369,-0.437663479996312,0.661630246757388,0.712640972898811,102.685578910753,50.8909857421909,77.9921506443141,57.7382021780564
"456","ffh","ffh",2312,1213.6828655585,-0.0155675583458274,0.128235364033122,-0.12139832458234,0.903375543856342,0.922521478825616,1247.82475638383,1190.84906636727,1121.27845563999,1294.77918384291
"457","fhlA","fhlA",1510,73.9581431734366,1.03750731980039,0.347493172417398,2.98569123698975,0.00282938164234652,0.00442395368051665,48.0932458189602,48.1151137926168,87.0347188349592,112.58949424721
"458","fhuA","fhuA",1640,5525.92753108906,0.258621119085921,0.105721741922254,2.44624345365125,0.0144353489560766,0.0207689572731852,5370.84572226874,4690.29830413028,6029.13234111263,6013.43375684457
"459","fhuC","fhuC",847,319.02377805311,-1.42464101024971,0.196709278474796,-7.24236813482209,4.40917064947122e-13,1.22904981149959e-12,500.429720008099,430.260152183977,180.851363812902,164.553876207461
"460","fhuD","fhuD",581,149.681080339002,-3.29217264870298,0.313368088024066,-10.505768693493,8.12580583493896e-26,3.30207015082459e-25,274.911391640813,269.259579108683,27.1277045719353,27.4256460345768
"461","fhuE","fhuE",1752,204.124291912532,0.554558215513774,0.286195647998109,1.93768919755704,0.0526611526537672,0.0709663135933473,211.220336367055,117.511912531968,219.282278623144,268.482640127962
"462","fic","fic",1210,68.1984386386558,1.61967422296439,0.360809859262467,4.48899657641055,7.15594472894769e-06,1.39629632273103e-05,30.5457101823126,36.0863353444626,105.119855216249,101.041853811599
"463","fieF","fieF",2245,473.520872990417,0.0445454445216933,0.157067719730278,0.28360661629384,0.776711866156991,0.816844862359312,460.135378916538,471.898231427588,461.170977722901,500.878903894639
"464","fimB","fimB",499,197.274981511708,-3.72840968283456,0.314557243481265,-11.8528813438582,2.0791664752751e-32,9.8374990944379e-32,319.105185096074,416.380792436107,30.5186676434273,23.0952808712226
"465","fimC","fimC",724,591.569174541415,-1.30423454086953,0.152299918412975,-8.56359316840196,1.09403386130749e-17,3.5676988211975e-17,865.028516014,820.73280642406,357.181443530482,323.333932197116
"466","fimH","fimH",839,223.780080889324,-1.62870550564742,0.222461410360031,-7.32129452479659,2.45590150055716e-13,6.9110648901257e-13,346.40135164197,331.25405264917,116.423065454556,101.041853811599
"467","fimZ","sfmZ",1459,7.67598080786342,3.68403626726213,1.14013049222203,3.23124089075298,0.00123254016612551,0.00199453552585492,0.649908727283246,0.925290649858016,14.6941733097983,14.4345505445141
"468","fiu","fiu",1436,126.78401999188,-1.26780331013605,0.376636517739748,-3.36611892480401,0.000762338340424595,0.00125339890093487,245.665498913067,113.810749932536,87.0347188349592,60.6251122869592
"469","fixA","fixA",2315,8.88771855882752,-0.104218191950642,0.896444170670871,-0.116257314577268,0.907448614184795,0.925479990535767,9.09872218196544,9.25290649858016,5.6516051191532,11.5476404356113
"470","fixB","fixB",2322,8.84534445114356,0.0883960392859555,0.890316570067084,0.0992860767258269,0.920911132955179,0.935975542362108,7.79890472739895,9.25290649858016,6.78192614298384,11.5476404356113
"471","fixC","fixC",2070,8.29846897996182,-0.702939747425118,0.930073716074731,-0.755789283447117,0.44977554296785,0.513004858428548,11.6983570910984,9.25290649858016,7.91224716681448,4.33036516335423
"472","fklB","fklB",701,261.630042494881,-2.4171321291553,0.272435940804712,-8.87229534405651,7.16534446503949e-19,2.41332072495838e-18,525.126251644863,356.236900195336,65.5586193821771,99.5983987571473
"473","fkpA","fkpA",703,3110.52826073288,-0.92779378653375,0.105058158454784,-8.83123976452588,1.03521811887864e-18,3.47674250166781e-18,3898.15254624491,4259.11286129645,2118.22159865862,2166.62603673157
"474","flgA","flgA",1948,16.3776876591221,0.767083682729166,0.678779481335243,1.13009262039008,0.258437198966379,0.31322906917845,13.6480832729482,10.1781971484382,21.4760994527822,20.2083707623197
