"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","YJ016_HS1","YJ016_HS2","YJ016_ASW1","YJ016_ASW2"
"482","VV1_RS12990",536.335377594953,-1.14559569887655,0.370691650242625,-3.09042757808744,0.00199868540040051,0.00521648596204117,347.949060375524,315.040941171164,573.882641139745,908.468867693378
"483","VV1_RS04120",2138.21155281917,1.23284764092711,0.399396167911373,3.08677884260692,0.00202338073718683,0.00527000614364603,2996.11226838325,3018.38358376419,1004.92113142811,1533.42922770112
"484","VV1_RS14195",16201.9069006816,-2.15723539835473,0.699712279082278,-3.08303207310311,0.0020490306986463,0.00532578640267984,9072.37240655781,2290.87574562616,23286.9379724202,30157.4414781221
"485","VV1_RS03035",1997.81343779483,-1.43183926500768,0.465655161606084,-3.07489185789146,0.00210578892281198,0.00546202570081952,756.320412672545,1381.26331721577,2569.52402350197,3284.14599778904
"486","VV1_RS01630",1717.10772322184,1.54332017667484,0.502538276665763,3.07105000421948,0.0021330742454267,0.00552141440482878,3324.61507388749,1811.94067320988,659.923270015136,1071.95187577487
"487","VV1_RS07910",202.140272928947,-1.42893678949956,0.465735263300141,-3.06813097933426,0.00215402183618221,0.00556418782323864,81.2575649978768,136.578442704262,377.576351958027,213.148732055622
"488","VV1_RS13150",488.936211570141,-1.35879247802368,0.443380675368675,-3.06461817916135,0.00217948047698144,0.00561841483615299,240.3001494809,302.2936198521,473.641131770357,939.509945177206
"489","VV1_RS13695",1037.48348885888,-1.79888598477306,0.587225959666966,-3.06336250153733,0.00218864758113633,0.00563050850116464,686.86950241795,217.614985375458,1892.05848934719,1353.39097829492
"490","VV1_RS01080",7639.09996266682,-1.56906900998638,0.513673043409323,-3.05460648581486,0.00225355997231234,0.00577388685370453,3389.89892952681,4198.42132872902,15518.2209962926,7449.85859611881
"491","VV1_RS08810",1141.46918327762,1.29891479450994,0.425202219111214,3.0548165934435,0.00225198191067154,0.00577388685370453,2059.21948904876,1196.42715808934,579.730062519626,730.500023452761
"492","VV1_RS07030",1291.11323703539,1.62321741925768,0.531508313578676,3.05398312272571,0.00225824784813303,0.00577413779055152,2813.45637441366,1106.28538590452,611.473207153265,633.237980670099
"493","VV1_RS10930",1282.09843770926,4.24774153678999,1.39191264792007,3.05172996533753,0.00227526687019285,0.00580585339290589,4758.08186154234,219.436031278181,70.1690565585714,80.7068014579538
"494","VV1_RS07850",58950.7354857806,4.67007353159023,1.53265464188282,3.04704882885631,0.00231100165483798,0.00587321228643672,4661.54509628845,227217.360420519,2465.10578457553,1458.93064173993
"495","VV1_RS09435",2618.54472869153,2.26382367145042,0.742842749129449,3.04751399149206,0.00230742783922422,0.00587321228643672,7388.18783288387,1373.97913360488,1024.96943330199,687.042514975402
"496","VV1_RS14855",56.0347743378317,1.31342641030362,0.432192046343585,3.03898792542672,0.00237374368156561,0.00602050312784181,84.0356014080606,76.4839279143868,32.578490545051,31.0410774838284
"497","VV1_RS13845",535.946116674515,1.5794746741862,0.520132541509273,3.03667728537619,0.00239201398268573,0.00605463499037958,440.318771014136,1174.57460725665,268.146037563112,260.745050864158
"498","VV1_RS09250",17732.3090389929,-1.25979944679627,0.415177615417218,-3.0343626438778,0.00241044490560548,0.00608082281195239,12070.5682022487,8670.91006581792,25178.9964617674,25008.7614261377
"499","VV1_RS12295",3145.10741950205,1.13279631192008,0.373347013776604,3.03416465143579,0.00241202749059161,0.00608082281195239,4549.72913077855,4112.83217130101,2287.17710544486,1630.69127048378
"500","VV1_RS12980",289.012453562314,2.16822776445521,0.717361309084795,3.02250447159106,0.00250692378996045,0.00630742025554049,812.575649978768,142.952103363794,113.607043951973,86.9150169547195
"501","VV1_RS09985",7819.49959305447,1.5046085438581,0.497975749123516,3.02144943103425,0.00251567656821739,0.00631680862837821,7677.79812864553,15558.1056699182,4099.87773320796,3942.21684044621
"502","VV1_RS07235",9265.01746720487,-1.70826578927901,0.567166280478696,-3.01193115330694,0.00259591465232021,0.00650530006497775,6106.12402958404,2400.13849978957,15152.3394870944,13401.4678523515
"503","VV1_RS06740",4009.14587219926,1.36688560514668,0.455735391070426,2.99929659168264,0.00270603744385669,0.00676778350769725,6638.81251123679,4958.70799311607,1616.39433858138,2822.6686458628
"504","VV1_RS09545",76.5415038283932,1.21922565122607,0.407159506934121,2.99446686240177,0.00274924917692652,0.00686221322336025,118.066547432812,97.4259557957069,49.2854087732823,41.3881033117712
"505","VV1_RS06430",530.074999010241,-1.28558524938928,0.429749204656252,-2.99147790260042,0.00277630630490399,0.00691602639914697,208.352730763787,404.272190404616,810.285534069217,697.389540803345
"506","VV1_RS00765",895.59938043348,0.912091642626614,0.305187045862525,2.98863157854176,0.00280229810971418,0.00696601368398229,1111.21456407353,1230.11650728972,574.717987051156,666.348463319516
"507","VV1_RS12290",298.036719805119,1.63436207767508,0.546962347536337,2.98807054093701,0.00280744748631083,0.00696601368398229,674.368338572122,232.183352597245,138.66742129432,146.927766756788
"508","VV1_RS00165",1002.13127476477,-1.87079189376778,0.62717924398137,-2.98286640018869,0.00285562615997054,0.00707160966386405,650.75502908556,184.836159126435,1198.72138287559,1974.21252797149
"509","VV1_RS09905",10324.8680296051,2.32925822803461,0.781460302161896,2.98064818083626,0.00287639039537211,0.0071090355940631,5149.78499537826,29701.2586734202,3801.65924283403,2646.76920678777
"510","VV1_RS07445",6554.93016724379,-1.82842514087507,0.61401083968198,-2.97783853754452,0.00290288864166259,0.00716045864943439,4249.7011984787,1359.41076638309,10958.9030118083,9651.70569230504
"511","VV1_RS07375",3358.40312412019,1.59864047855263,0.539480330621674,2.96329706165639,0.00304362682485722,0.00749292083301444,3049.58946927929,7104.81058947571,1325.69396141015,1953.5184763156
"512","VV1_RS12660",261.486180432913,1.24661923222819,0.42237320441995,2.95146382200117,0.00316271593908175,0.00777089189719696,477.822262551617,260.40956408946,158.715723168197,148.997171922376
"513","VV1_RS07680",4422.23376687415,1.3769049807811,0.466943168616331,2.94876351839822,0.00319048007590028,0.00782382833427397,8068.80675337891,4752.01928315696,1964.73358364,2903.37544732075
"514","VV1_RS02100",212.849310112231,1.01408935539365,0.344479334054233,2.94383219875245,0.00324175710119553,0.00793410590136962,316.00164165841,255.856949332651,155.374339522551,124.164309935314
"515","VV1_RS08115",211.979260050839,2.00275407809935,0.680830035914743,2.94163590389856,0.00326483546162842,0.0079750738072399,122.928111150634,562.70318394156,96.0647798123299,66.2209652988339
"516","VV1_RS12600",10110.6375479368,-1.72780867587138,0.588046006237257,-2.93822023709871,0.00330102433991913,0.00804784616205089,4921.29150064064,4248.50009105391,22875.1124380943,8397.64616195837
"517","VV1_RS04915",3986.51649855759,1.61852597356592,0.553065026876532,2.9264659577313,0.00342837024228057,0.00834214654698058,3360.03503811733,8739.19928717005,1756.73245169852,2090.09921724444
"518","VV1_RS06185",3246.77471100645,1.41597656242688,0.486990164627379,2.90760813108067,0.00364204406569368,0.00884496415954179,3066.25768774039,6422.82889890576,1856.97396106791,1641.03829631173
"519","VV1_RS10395",2254.87882674983,-1.09021379566195,0.375247784882358,-2.90531707203478,0.00366881233765536,0.00889280524233226,1248.03285727508,1619.82033047255,2751.62943218969,3400.032687062
"520","VV1_RS13645",1890.41352795792,1.89790284007997,0.653549117103159,2.90399419173325,0.00368434995026955,0.00891329276430596,1275.11871227437,4736.54039298381,684.983647357483,865.011359216018
"521","VV1_RS03485",402.937556196799,-1.44336090068288,0.497816222468086,-2.89938502511419,0.0037389544485958,0.00902803204670539,125.706147560818,302.2936198521,507.05496822682,676.695489147459
"522","VV1_RS06005",32711.5404030147,1.74645107315283,0.605575462603102,2.88395283660539,0.00392717564790196,0.00946434284494381,74202.7415342149,27323.8832474147,15750.447159665,13569.0896707642
"523","VV1_RS11200",6569.45431464858,2.06487984496235,0.717600866243325,2.87747680095775,0.00400869384616947,0.00964232668925657,17698.8699692811,3724.94939402091,2370.71169658602,2483.28619870627
"524","VV1_RS12610",4639.61118318802,-1.64048190301625,0.570555411250535,-2.87523677923002,0.00403724612696688,0.00967495084279895,3103.76117927787,1314.79514176636,8941.54263574939,5198.34577595846
"525","VV1_RS13250",414.641543533445,1.47984753019297,0.514692679133697,2.87520609907212,0.00403763846778176,0.00967495084279895,393.786661143557,831.307454593275,152.032955876905,281.439102520044
"526","VV1_RS15005",2199.03676147698,1.13027124032425,0.393781960098732,2.87029715642854,0.00410086214194825,0.00980776535089524,2453.00615019231,3600.20774968435,1292.28012495369,1450.65302107758
"527","VV1_RS03500",698.068560643207,-1.65262029459443,0.575994754510484,-2.8691585846106,0.00411565389763639,0.00982446414274494,163.904148200845,497.145531443514,1293.1154708651,838.109092063367
"528","VV1_RS07210",1249.18516714508,1.96436960191057,0.691000945780405,2.84278858647877,0.00447207240897097,0.0106550513077376,3291.27863696528,722.955223381227,405.142767034609,577.364041199208
"529","VV1_RS03965",555.257780092949,0.929588316520249,0.327443502532911,2.83892735488564,0.00452654608149333,0.0107644517401108,670.201283956847,786.691829976549,331.632326830391,432.505679608009
"530","VV1_RS09025",1471.51234437844,-0.96319986321488,0.339601386086878,-2.83626599500531,0.00456444133200921,0.0108340890484294,972.312743564337,1017.05413667107,2141.82691685925,1754.8555804191
"531","VV1_RS13195",5700.80208529823,-2.06018225634388,0.729273485078224,-2.82497896673551,0.0047283719799889,0.0112020564045688,3473.93453093487,742.986728311186,11502.7132001372,7083.57388180964
"532","VV1_RS11230",298.654582773591,1.17268849401475,0.415297890014939,2.82372851442267,0.0047468574069729,0.0112247116879171,320.168696273685,508.071806859855,147.020880408435,219.356947552387
"533","VV1_RS04705",822.110496491896,1.10589232866647,0.393089604515819,2.81333394717634,0.00490307023006622,0.0115723496236835,1135.52238266264,1112.65904656405,384.25911924932,656.001437491573
"534","VV1_RS02625",8605.39447996547,3.00959439261147,1.07380974548966,2.80272590675649,0.00506727141553592,0.011937504570682,903.556342412288,30324.966895103,1500.28125689517,1692.77342545144
"535","VV1_RS01485",509.594842305466,1.01211426544063,0.362078486999907,2.79528970038171,0.00518532258309442,0.0121889664774115,538.939063575661,826.754839836466,333.303018653214,339.382447156524
"536","VV1_RS12830",1022.64232046368,1.13566052028446,0.406349570699583,2.79478705570987,0.00519339112233113,0.0121889664774115,1715.43748328851,1101.73277114771,534.621383303401,738.777644115116
"537","VV1_RS13495",574.622106398043,1.01992026697915,0.365489668877128,2.7905584037781,0.00526172063346688,0.0123263399569857,930.64219741158,610.960900363732,353.351320527092,403.534007289769
"538","VV1_RS03355",1407.52982259723,1.45129446652698,0.522327491161238,2.77851442071422,0.00546080893129681,0.012768954712958,2907.21510325737,1235.57964499789,665.770691395017,821.553850738658
"539","VV1_RS02645",8782.7509361375,2.12016135116786,0.763596977324401,2.77654497611656,0.005494003324147,0.0128227387417012,4523.33778488181,24366.5047013917,2580.38352035032,3660.77773792616
"540","VV1_RS09695",309.065891027753,1.24271813713546,0.44777690927257,2.77530643363076,0.00551497175196213,0.0128478415999414,582.693137036056,288.635775581674,170.410565927959,194.524085565325
"541","VV1_RS07970",2122.91261718889,0.962421103695359,0.348464994794589,2.76188747240647,0.00574682812824555,0.0133632343536652,2762.75720992781,2858.13154432452,1285.5973576624,1585.16435684084
"542","VV1_RS10665",7380.05919867925,1.57672541981814,0.574756936655569,2.74329080566281,0.00608267911365112,0.0141181002305777,16165.3938708597,6083.20383804783,3391.50440033095,3880.13468547855
"543","VV1_RS03085",1161.37697277871,0.998835505651493,0.36475697472844,2.73835889332924,0.00617466516121179,0.0142939490503185,1677.93399175103,1426.78946478386,901.338238413078,639.446196166865
"544","VV1_RS06210",20945.707786676,-1.1138201478224,0.406798737770835,-2.73801279208949,0.00618116715689449,0.0142939490503185,14643.7244271815,11675.6358053117,30751.5890367939,26711.8818774171
"545","VV1_RS12865",228.893639355184,2.11653643696311,0.775992898647451,2.72752036861705,0.00638123177939457,0.0147295221623456,664.645211136479,88.3207262820895,86.0406288753911,76.5679911267767
"546","VV1_RS12265",2799.83435334579,2.35770556627687,0.864841103286185,2.72617196074304,0.00640736073095806,0.014762746885614,8669.55712708116,837.681115252807,791.907924018163,900.191247031023
"547","VV1_RS09255",25916.7056464171,-1.04012133749474,0.382040826249969,-2.72253975498993,0.00647822385214316,0.0148987305411263,17324.5295630089,16428.56561142,35890.6370837979,34023.0903274415
"548","VV1_RS09510",467.455418778972,-1.26311038066568,0.464351350312881,-2.72016088639473,0.00652501605798829,0.0149789602207103,375.729424477362,168.446746001923,636.533584495612,689.11192014099
"549","VV1_RS02975",5324.05725374926,1.2108563880307,0.445495926340378,2.7179965437115,0.00656785242120434,0.0150498330525957,5736.64518702959,9185.3555333373,2694.82591021371,3679.40238441646
"550","VV1_RS08520",209.876261663046,-1.49876266876989,0.552249221346152,-2.71392445808531,0.00664913265967263,0.0152083797924876,86.8136378182444,130.20478204473,456.934213542126,165.552413247085
"551","VV1_RS08455",7786.20104533776,2.81815217413783,1.04080372801734,2.70766917745982,0.00677575267421322,0.0154698672670784,26649.0087737908,1163.64833184031,1047.5237729101,2284.62330280977
"552","VV1_RS02240",242.66649940272,-1.16845483759742,0.432150853917988,-2.70381240023921,0.00685489779613001,0.0155904573371041,102.787347176801,194.851911591414,370.893584666735,302.13315417593
"553","VV1_RS07645",2681.48354452837,-1.20976038605299,0.447514645059944,-2.70328669554701,0.00686574989249258,0.0155904573371041,1387.62918688682,1822.86694862622,2755.80616174675,4759.63188085369
"554","VV1_RS12450",26785.2502155003,-1.44780962235597,0.535385991043301,-2.70423516225114,0.00684618192361219,0.0155904573371041,19174.7018121913,9142.5609546233,39991.3501629172,38832.3879322693
"555","VV1_RS03140",10500.7290491684,1.5100261885965,0.558751809843599,2.70249896643587,0.0068820398407397,0.0155992903056766,19887.2681514034,11383.3579379246,3549.38477758774,7182.90532975789
"556","VV1_RS06225",1857.41546229886,1.57645622716958,0.58361897776307,2.70117368905981,0.00690952445576142,0.0156334204412731,1441.10638778286,4159.26884182046,858.735596931088,970.551022661034
"557","VV1_RS06540",507.245138640614,-1.05515716362461,0.392046495711284,-2.69140822623669,0.00711510714528607,0.0160696674843265,370.173351656994,284.083160824865,526.267924189286,848.456117891309
"558","VV1_RS03090",13908.3806004056,-2.77079799812242,1.03062292073687,-2.68846921834552,0.00717804533179508,0.0161827616978462,5613.02256677641,550.866385573857,6939.21848609587,42530.4149631761
"559","VV1_RS12370",498.41265228516,1.24658944233607,0.464113831840876,2.68595623920872,0.0072322560366152,0.016275810543939,931.336706514126,478.024549464917,352.51597461568,231.773378545919
"560","VV1_RS05250",2332.34262817026,2.67721607714218,1.00127605698222,2.6738041506866,0.00749962352755361,0.0168473685672544,7814.61642184709,405.182713355977,770.188930321462,339.382447156524
