"","Gene","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_chemostat1","K12_IAI1ref_chemostat2","K12_chemostat1","K12_chemostat2"
"551","gdhA","gdhA",961,12952.2468200372,0.0371439800582219,0.0690477418405251,0.537946340721915,0.590614094410046,0.99990598088106,11804.0997086293,13431.6726896127,12444.0473636152,14129.1675182915
"552","ggt","ggt",1837,363.234803143764,0.00541335894085317,0.0665763927861912,0.0813104873109914,0.935195033939924,0.99990598088106,353.152957384517,369.501979143523,354.508544177561,375.775731869454
"553","glcC","glcC",1608,1023.37509559425,-0.0162989252629044,0.0618115362237324,-0.263687432130937,0.792020780597393,0.99990598088106,1208.75314812941,879.635308558088,1159.9461568182,845.165768871297
"554","glcD","glcD",1607,762.092339525775,-0.0278467957313282,0.0689194711835543,-0.404048308164805,0.686177195781812,0.99990598088106,766.933031916592,788.638552500355,737.290775927566,755.506997758585
"555","glcF","glcF",1606,880.645132881053,0.00379192575231317,0.0689789288069521,0.0549722330847648,0.956160585120413,0.99990598088106,898.797011712527,857.575488907729,902.583103274159,863.624927629797
"556","gldA","gldA",2143,154.356923473529,0.0204521154590551,0.0593003107344487,0.344890527650711,0.730176672041926,0.99990598088106,150.809953904547,148.903782639927,159.492596562502,158.221360787138
"557","glgA","glgA",1827,2634.48852343123,-0.0350438684054869,0.0684710286736994,-0.511805782449822,0.608786942997153,0.99990598088106,2652.4363752056,2729.902681732,2541.00704977986,2614.60798700746
"558","glgB","glgB",1830,4895.52231472173,-0.0305342604545398,0.0678111143275328,-0.450284009595493,0.652505667430772,0.99990598088106,4957.78250474144,5007.57906063163,4780.42809878699,4836.29959472686
"559","glgC","glgC",1828,3606.42076455433,-0.0315844205894109,0.0681014197777512,-0.463785053123512,0.64280175314936,0.99990598088106,3643.68974056815,3704.67096253226,3508.11215802703,3569.21019708986
"560","glgP","glgP",1826,4563.64579499814,-0.0136811484433125,0.068117309321936,-0.20084687107432,0.840818311795512,0.99990598088106,4511.41535474256,4690.46915315771,4456.36814122591,4596.33053086637
"561","glgX","glgX",1829,2981.6438791897,-0.03443920137413,0.068305320218866,-0.504195006535052,0.614124349080971,0.99990598088106,3010.13636637619,3077.34484122516,2888.26593047731,2950.82837868013
"562","glk","glk",1298,1307.31244053668,0.000750263643720279,0.0690356595756997,0.0108677696183607,0.991328945098911,0.99990598088106,1340.61712792535,1272.57584608012,1339.73781112502,1276.31897701625
"563","glmM","glmM",1711,2791.60610673587,-0.03604936086203,0.0685246191849524,-0.526078966812357,0.598833341868393,0.99990598088106,2908.58594515403,2798.83961813937,2782.42084366765,2676.57801998242
"564","glmS","glmS",2008,5111.41642592627,0.0946415424901446,0.0688142511563021,1.37531893321311,0.169032589261838,0.99990598088106,4374.24650219621,5119.25689761157,5068.96470529552,5883.19759860176
"565","glmU","glmU",2009,3369.65939865564,0.0657960837288668,0.068459477505346,0.961095324219044,0.336504240489775,0.99990598088106,3182.92365024672,3284.15565044728,3408.06680200147,3603.49149192708
"566","glnA","glnA",2093,3638.69978240217,-0.0102431738904063,0.0687867030326856,-0.148912121657277,0.881622976164219,0.99990598088106,3393.60288233448,3940.43528504548,3337.74506624436,3883.01589598435
"567","glnD","glnD",121,706.958942361164,0.0177689588770658,0.0680047575859367,0.261289937760772,0.793868925626432,0.99990598088106,650.225831407545,743.140174471489,682.918299826713,751.551463738907
"568","glnG","glnG",2091,457.763430405864,-0.0212448192560431,0.0660845347367427,-0.321479440548002,0.747847090134093,0.99990598088106,500.173716467342,434.302699366454,479.927722383529,416.649583406131
"569","glnH","glnH",446,8559.91468793331,-0.0342175452944652,0.0687928594367022,-0.49739966581778,0.618907241196402,0.99990598088106,9135.74871517244,8357.91417002999,8745.26905606119,8000.72681046963
"570","glnL","glnL",2092,375.669402501242,-0.0224303099681401,0.0658225248456567,-0.340769516525468,0.733277100650878,0.99990598088106,405.443845924285,362.608285502786,387.856996186085,346.768482391812
"571","glnP","glnP",445,1981.17114948256,-0.0290466883446767,0.0689915031252546,-0.421018343258041,0.673741687332231,0.99990598088106,2090.87770262636,1948.15782287238,2014.68148112361,1870.96759130791
"572","glnQ","glnQ",444,2109.68519600385,0.0215765614879248,0.0690026752771918,0.312691665957142,0.754514927895505,0.99990598088106,2160.59888734605,1997.79241708569,2223.47178935088,2056.8776902328
"573","glnS","glnS",372,3540.05181978233,0.0332801787203912,0.0690306685571068,0.482107147678277,0.629729832524093,0.99990598088106,3280.68487664716,3639.87024230933,3437.06545592192,3802.58670425089
"574","gloB","gloB",147,700.508933368837,0.0058044892923958,0.0667259522600061,0.0869899805967231,0.930679476241871,0.99990598088106,756.323286415769,636.977292404133,762.664598107964,646.070556547481
"575","glpA","glpA",1223,5112.54497606969,-0.0154530206446172,0.062451416623014,-0.24744067437091,0.804567199033374,0.99990598088106,6077.11065507821,4338.8907774801,5858.45305827991,4175.72541344056
"576","glpB","glpB",1224,3127.01530286154,0.0310259507929565,0.0611931501931229,0.507016728098486,0.612143081294415,0.99990598088106,3536.83444659559,2466.56358465583,3830.7221828921,2673.94099730264
"577","glpC","glpC",1225,2006.34612295629,-0.00522171534744749,0.0626809004197324,-0.083306323177892,0.933607972604884,0.99990598088106,2341.72239982438,1695.84863562139,2305.39298667617,1682.42046970324
"578","glpD","glpD",1825,29275.383586366,0.0952755564458027,0.0690307958695554,1.38018916406296,0.167528409464953,0.99990598088106,29032.0528850718,25741.0520545133,33054.8406375786,29273.5887683004
"579","glpF","glpF",2132,27387.9083888234,-0.0221038997058236,0.0656216861247311,-0.33683833822571,0.736238770446756,0.99990598088106,31770.8829022127,24223.060714823,30392.7642076808,23164.9257305769
"580","glpG","glpG",1824,678.958094308136,-0.0172578005490774,0.0688129493495498,-0.25079292069597,0.80197421516662,0.99990598088106,683.570745838701,692.126841530032,667.694006518475,672.440783345338
"581","glpK","glpK",2131,78234.8408450191,0.00542595840573443,0.0670534548108224,0.0809198932559501,0.935505659314352,0.99990598088106,86943.0751844179,68753.5641565301,87757.1764267767,69485.5476123516
"582","glpQ","glpQ",1221,37852.6109959825,0.00730303038835792,0.0611535234453222,0.119421252888031,0.904941624410937,0.99990598088106,44461.654199125,30528.0329186414,45245.8747457378,31174.8821204258
"583","glpT","glpT",1222,41011.8148351149,0.00111577853101987,0.0591353540272669,0.0188682142750916,0.98494623635912,0.99990598088106,49421.7102207595,32470.6757866012,49550.7249202293,32604.1484128696
"584","glpX","glpX",2130,2441.44468443547,-0.0272853701775609,0.0685385099895911,-0.398102762690707,0.690554438011609,0.99990598088106,2689.57048445848,2298.35745982184,2577.25536718043,2200.59542628112
"585","gltA","gltA",386,16726.7561620544,-0.00871872370020604,0.0686193707746987,-0.127059219601891,0.898893527838481,0.99990598088106,16119.992610571,17515.4968023855,15938.38516103,17333.150074231
"586","gltB","gltB",1733,11604.3778337788,0.0450167497633835,0.0678720032904354,0.663259482275033,0.507164381559033,0.99990598088106,9992.10674488168,12330.0604458229,10861.4458259064,13233.8983185042
"587","gltD","gltD",1734,6380.48783673999,0.0332727045537327,0.0685271861604265,0.485540212841064,0.627293194841559,0.99990598088106,5668.63545329655,6757.19850665077,5993.29679901002,7102.82058800262
"588","gltI","gltI",362,5071.59764687722,0.0759260349172479,0.068205602613763,1.1131935208784,0.265625324739506,0.99990598088106,4938.83653063283,4742.86122482731,5432.17284564922,5172.51998639953
"589","gltJ","gltJ",361,369.000304421928,0.0879315742725447,0.0625413948333069,1.40597398741923,0.159731849210819,0.99990598088106,367.551897707062,292.292610367265,450.929068463074,365.227641150311
"590","gltK","gltK",360,411.897085975669,0.0558751988283327,0.0667498432449877,0.8370835961855,0.40254558028292,0.99990598088106,408.475201781663,372.259456599818,450.204102115063,416.649583406131
"591","gltL","gltL",359,732.88839557844,0.0454972747106689,0.0671088944593478,0.677961916631327,0.497795840145533,0.99990598088106,758.596803308802,646.628463501165,823.56177134092,702.766544162873
"592","gltP","gltP",2219,249.014369297537,-0.00646558886181807,0.0611196511095682,-0.105785761934853,0.915752333727551,0.99990598088106,226.593850338993,275.747745629495,224.739567883526,268.976313338135
"593","gltS","gltS",1959,151.164537091635,0.028300087762515,0.0577864004760997,0.489736123540346,0.624320636416306,0.99990598088106,134.895335653314,154.418737552517,147.89313499432,167.450940166388
"594","gltX","gltX",1303,4305.63535321827,-0.0154155509042469,0.0684263208814161,-0.225286858999219,0.821756121925207,0.99990598088106,4229.49926000642,4462.97726301337,4152.60724140914,4377.45764844416
"595","glxK","glxK",292,65.8268196520438,-0.00307779414911854,0.0453635456633819,-0.0678473012660247,0.945907189519491,0.99990598088106,73.5103795414124,59.2857653103414,72.4966348011373,58.0144989552841
"596","glxR","glxR",288,22.7537835424254,-0.00315281311924139,0.0299813155243318,-0.105159265499297,0.916249432871234,0.99990598088106,18.9459741086115,27.5747745629495,18.1241587002843,26.3702267978564
"597","glyA","glyA",1395,14344.323984752,-0.000677238747366041,0.0680976439976469,-0.00994511274706424,0.992065078884805,0.99990598088106,14774.8284488596,13925.2611542895,14745.8155185513,13931.3908173075
"598","glyQ","glyQ",1908,3200.62118737768,-0.0269051191154004,0.0684452422642289,-0.393089690756514,0.694253238092219,0.99990598088106,3186.71284506845,3320.00285737912,3082.55691174436,3213.2121353188
"599","glyS","glyS",1907,6038.32181784521,0.0294454633500822,0.0685040139551148,0.429835591376812,0.667315240722458,0.99990598088106,5729.2625704441,6128.49364661552,5946.89895273729,6348.63210158393
"600","gmd","gmd",1112,33.8229550476754,-0.00326743804257904,0.0352982671644955,-0.0925665281910939,0.926247936173822,0.99990598088106,28.7978806450894,39.9834231162767,28.2736875724436,38.2368288568918
"601","gmk","gmk",1956,1866.14456880726,-0.0345150871368195,0.0688519271398635,-0.50129442370882,0.616163929179211,0.99990598088106,1865.79953021606,1949.53656160053,1784.867148804,1864.37503460845
"602","gmr","gmr",721,555.878185104121,-0.0260980709312581,0.0682947497437855,-0.382138759262865,0.702358443742757,0.99990598088106,579.74680772351,555.631707443432,556.774155272735,531.360069976806
"603","gnd","gnd",8,12085.1400187307,0.306630095995663,0.068380255997403,4.48419052434241,7.31912454259794e-06,0.00216005663063422,9512.39468045164,10194.3941559224,13822.9333575329,14810.837881016
"604","gntP","gntP",2322,288.404931795765,-0.0122985210490396,0.0548996269711934,-0.224018298985761,0.822743064525048,0.99990598088106,349.363762562795,239.90053869766,334.934452781254,229.420973141351
"605","gntR","gntR",1833,360.619970707352,0.082090617045601,0.066057815982629,1.24270861554351,0.213975227946552,0.99990598088106,313.745331238606,350.199636949458,377.707467313925,400.827447327417
"606","gntT","gntT",1819,281.954414634294,-0.00164729315001361,0.0651964131907121,-0.0252666223400198,0.97984229694109,0.99990598088106,284.947450593516,279.883961813937,283.461842072447,279.524404057278
"607","gntU","gntU",1832,68.1287139297453,0.00325841188784079,0.0470574604749687,0.0692432582411462,0.944795990619416,0.99990598088106,70.4790236840346,64.8007202229313,73.9465674971601,63.2885443148553
"608","gntX","gntX",1818,193.218744672928,-0.0109543843445954,0.0602851040787666,-0.181709636434943,0.855810603096277,0.99990598088106,182.639190407014,209.568286678416,177.616755262786,203.050746343494
"609","gor","gor",1870,1332.622961188,-0.032142705980648,0.0689987726489594,-0.465844604862443,0.641326734766254,0.99990598088106,1336.82793310362,1385.63242178821,1280.29057058808,1327.74091927207
"610","gph","gph",1801,923.276795497749,-0.0063737228478381,0.0689945617151846,-0.0923800758985811,0.926396068858802,0.99990598088106,951.845739216639,903.073866936595,940.281353370751,897.90622246701
"611","gpmA","gpmA",405,11094.9689104805,0.00901562744194776,0.0681920805092737,0.132209303112869,0.894818742897026,0.99990598088106,11360.0060755234,10710.0424402496,11491.4415823283,10818.3855438206
"612","gpp","gpp",2035,937.619091741424,-0.0244311902255018,0.0689469278912398,-0.354347771144215,0.723078270977004,0.99990598088106,923.04785857155,985.798190625444,890.983641705978,950.646676062723
"613","gpsA","gpsA",1940,2150.13808375509,0.0654270458243323,0.0690377694187976,0.947699301051256,0.343282556873408,0.99990598088106,2149.23130288088,1959.18773269756,2341.64130407674,2150.49199536519
"614","groL","groL",2256,35250.9325343848,-0.0175363514873699,0.0690414554433248,-0.253997419011036,0.799497552061496,0.99990598088106,33452.5275640931,37894.6339431333,32660.4589442604,36996.1096860526
"615","grxB","grxB",597,613.709426110907,-0.0277377037005103,0.0686223879532984,-0.404207788854381,0.686059926627959,0.99990598088106,633.553374191967,620.432427666363,607.521799633531,593.330102951769
"616","gshA","gshA",1444,2731.95648552263,-0.020058084090274,0.0687913572058018,-0.291578548599741,0.770608878796816,0.99990598088106,2681.23425585069,2852.61042853712,2610.60381918895,2783.37743851374
"617","gshB","gshB",1594,1033.26460307756,-0.0313263763035782,0.0690449522780967,-0.45370986972955,0.65003766222407,0.99990598088106,1054.91183836749,1056.11386576097,1012.05302182388,1009.9796863579
"618","gsk","gsk",267,595.792151315316,-0.00951877123539257,0.0665459530120202,-0.143040572785443,0.886258138192139,0.99990598088106,551.706766042765,650.764679685608,545.174693704553,635.522465828339
"619","gss","gss",1613,850.974454805701,-0.0189291506613596,0.0682709986481643,-0.277264886059618,0.78157671982645,0.99990598088106,810.129852884226,918.239992946218,789.488352984385,886.039620407975
"620","guaA","guaA",1366,4209.84052350007,-0.0256592844181497,0.0679587307541321,-0.377571566352268,0.705748890517594,0.99990598088106,4237.07764964986,4309.937264189,4119.25878940062,4173.08839076077
"621","guaB","guaB",1367,2587.5654696202,0.0336803767413596,0.0684229572951665,0.49223795744559,0.622551134086397,0.99990598088106,2304.5882905715,2731.28142046015,2445.31149184236,2869.08067560678
"622","guaC","guaC",83,1082.44020930982,-0.00229878929537293,0.0642878052321802,-0.0357577815430264,0.971475496969395,0.99990598088106,941.993832680161,1228.4562067794,941.006319718762,1218.30447806097
"623","guaD","guaD",1555,154.870884608134,-0.0123144321489526,0.0590760962352086,-0.20845033666279,0.834877356434152,0.99990598088106,162.177538369714,153.03999882437,156.592731170457,147.673270067996
"624","gudD","gudD",1495,169.5549852218,0.00576811155979742,0.0604171982885489,0.095471351257456,0.923940444681945,0.99990598088106,168.24025008447,168.206124833992,170.367091782673,171.406474186067
"625","gudP","gudP",1497,40.1016026240407,0.00209523442742557,0.0394734824422721,0.0530795434755407,0.95766853041383,0.99990598088106,40.9233040746007,38.6046843881293,41.3230818366483,39.5553401967846
"626","gudX","gudX",1496,69.3339314798643,0.0262268995431741,0.045051893939021,0.582148656806148,0.560466553440793,0.99990598088106,74.2682185057569,53.7708103977515,83.3711300213079,65.925566994641
"627","gyrA","gyrA",1216,8397.44569332471,-0.0164997031019791,0.0683819994088448,-0.241287228285474,0.809332508865579,0.99990598088106,8205.88030592179,8757.74840119276,8041.32673214215,8584.82733404215
"628","gyrB","gyrB",1986,3420.82321800538,0.00850608404690663,0.0681545087471455,0.124805888902587,0.900677225178797,0.99990598088106,3379.20394201194,3427.54447817462,3402.26707121737,3474.27738061758
