"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"1816","cbrA",15.8610846101445,1.24298114598649,0.735992388993892,1.68885054325854,0.0912480750247961,0.118632546879705,12.6893677145972,5.40813383118495,24.5015393762109,20.8452975185852
"1817","ybjS",129.88351746426,-0.464884502266434,0.275789404809648,-1.68565033376573,0.091863168327155,0.119366505459776,166.865185446953,134.301990141093,109.673557207801,108.693337061194
"1818","mutL",591.672196357703,0.245665708402828,0.146198274515746,1.68035983472821,0.0928873258084289,0.120630900018537,564.042394913844,518.279492155225,654.541123335919,629.825775025824
"1819","ulaG",42.1300936398844,0.739439653951559,0.442128061709951,1.67245582895539,0.0944344710315839,0.122572724631979,32.9923560579526,29.7447360715172,53.6700386336048,52.113243796463
"1820","yjgB",25.2005275395483,0.988311919590714,0.591405995114443,1.67112259218723,0.0946974657955056,0.122846547661093,12.0548993288673,21.6325353247398,37.3356790494642,29.7789964551217
"1821","yiaV",22.7601944750327,1.00516674373955,0.602224067897961,1.66909095355162,0.0950993558660057,0.123300153322152,12.0548993288673,18.0271127706165,32.6687191682812,28.2900466323656
"1822","lldR",63.234592134409,0.622919240924891,0.373302739996315,1.66867042264688,0.0951827139219799,0.123340498117341,48.2195973154692,51.3772713962571,86.3387578018859,67.0027420240238
"1823","narJ",20.0998738907388,1.0766009976678,0.646492254571298,1.66529604965138,0.0958537062769564,0.124141854371856,10.1514941716777,15.323045855024,22.1680594356194,32.7568961006339
"1824","ydhC",34.0727217507741,-0.853008569704381,0.513519668985191,-1.66110203994734,0.0966929548501591,0.125160124123479,41.8749134581706,45.9691375650721,18.6678395247321,29.7789964551217
"1825","ydgI",83.6137479772139,-0.53697711597551,0.324993057441105,-1.65227257530823,0.0984789973526198,0.127402143972348,96.4391946309384,101.853187153983,67.6709182771539,68.4916918467799
"1826","puuE",18.5409629644667,1.06670920122852,0.650709044775257,1.63930286476491,0.101150199714039,0.130786211130802,12.6893677145972,10.8162676623699,26.8350193168024,23.8231971640974
"1827","agaS",16.2503920060641,1.15081394816025,0.704450245931887,1.63363410660448,0.102335701835768,0.132246629465927,11.4204309431374,8.11220074677743,18.6678395247321,26.8010968096095
"1828","ddpD",17.9181567356893,1.14182113314278,0.702175185346567,1.62612002954679,0.103924123911293,0.134225851506873,15.2272412575166,6.30948946971578,23.3347994059151,26.8010968096095
"1829","galT",182.833618412135,-0.383307572396748,0.236445366094958,-1.62112533109576,0.104990762378878,0.135529354825879,221.429466619721,191.988751007066,148.175976227561,169.740279794194
"1830","mdtE",10.1875356380399,-1.44422661749626,0.891764661767376,-1.61951541635881,0.105336412227451,0.135901240037712,13.323836100327,17.1257571320857,5.83369985147878,4.46684946826826
"1831","appA",50.4560059121467,0.656440458637938,0.405589199298077,1.61848604394296,0.105557892080251,0.136112606882289,39.3370399152512,38.7582924568255,64.1706983662666,59.5579929102434
"1832","ddpC",17.4930845101386,1.0826560885321,0.669328095144474,1.61752673522304,0.1057646294645,0.136304743540221,12.0548993288673,9.91491202383908,25.6682793465066,22.3342473413413
"1833","paaH",24.8025153626242,-0.947495914786602,0.588273741514051,-1.61063778292741,0.107258693673849,0.138154814928509,31.7234192864929,34.2515142641714,19.8345794950279,13.4005484048048
"1834","ygfF",16.8389147583783,-1.1424380150273,0.7133332314056,-1.60154884804141,0.109255409895832,0.140649957886619,20.9374567290853,26.1393135173939,12.8341396732533,7.44474911378043
"1835","yihM",89.1768464090381,0.505630210536919,0.315989482928287,1.60014885891526,0.109565564221294,0.140972369006254,67.253648887365,80.2206518292435,105.006597326618,104.226487592926
"1836","yhbW",59.1604126634352,-0.623192858815917,0.391879680634215,-1.59026581272943,0.111774901273931,0.143736678598994,74.8672695161233,68.5030285283428,39.6691589900557,53.6021936192191
"1837","appC",71.6794223160627,0.598844397173485,0.376815754638404,1.58922335332858,0.11200997584929,0.143960562319093,49.4885340869289,64.8976059742195,103.839857356322,68.4916918467799
"1838","ydfH",271.386161384629,0.31636925229935,0.19933390379476,1.58713217509196,0.112482712067656,0.144489490311065,226.505213705559,256.886356981285,283.517812781869,318.635262069802
"1839","tesB",120.120339166428,0.440050000811254,0.277954081576833,1.58317517165012,0.113381543814776,0.145564885778514,93.2668527022892,110.866743539292,142.342276376082,134.005484048048
"1840","ydjI",43.4370201273614,0.699422766677676,0.447097284397226,1.56436371028429,0.117732178005357,0.151068300147091,33.6268244436825,32.4488029871097,63.0039583959708,44.6684946826826
"1841","recC",413.406696568644,-0.264932604401659,0.169963181959245,-1.55876467684152,0.119052087466694,0.152678967142241,464.430858354256,437.157484687451,350.021991088727,402.016452144143
"1842","pbpC",64.5683478191811,-0.597117203468509,0.383781557398623,-1.55587779547286,0.119737154377323,0.15347417018722,83.1153585306114,72.1084510824661,42.0026389306472,61.0469427329995
"1843","iap",152.548499787334,0.393956901850535,0.253254131109538,1.5555793705104,0.119808147390044,0.153481842641288,126.259208760242,137.006057056686,156.343156019631,190.585577312779
"1844","ybhF",142.426342597562,-0.416061526741872,0.267721061929894,-1.55408589724936,0.120163928703247,0.153854140817987,159.886033203924,166.750793128203,138.842056465195,104.226487592926
"1845","mhpT",27.8948752174558,0.851284978009178,0.548480194897447,1.55207970302073,0.120643153877724,0.15438400341751,20.3029883433555,18.9284684091473,29.1684992573939,43.1795448599265
"1846","clpP",1115.57575153933,-0.184768473657216,0.119265517464058,-1.54921956979642,0.121328946624233,0.155177488071406,1170.59417167159,1204.21113307718,1067.56707282062,1019.93062858792
"1847","dcuC",18.5299958746086,1.00666509683599,0.650502833837956,1.54751838803942,0.121738293952137,0.15561673634055,10.7859625574076,13.5203345779624,24.5015393762109,25.3121469868535
"1848","yjiK",50.1860471825634,0.649051709126778,0.419666304797149,1.54658999711808,0.121962143296447,0.155818517490753,32.9923560579526,45.0677819265413,57.1702585444921,65.5137922012678
"1849","hyi",11.5141929867153,1.25402188318599,0.81217580924207,1.54402762174887,0.122581641223358,0.156525286602676,7.6136206287583,5.40813383118495,15.1676196138448,17.867397873073
"1850","yfeH",390.73764318285,-0.33125931802212,0.214583976532653,-1.54372811695804,0.12265421180501,0.156533294092772,459.989579654147,409.215459892995,275.350632989798,418.39490019446
"1851","yehP",14.2304145400165,-1.20517686545158,0.783662178684303,-1.53787805285558,0.124078434449699,0.158183153963462,15.2272412575166,25.2379578788631,10.5006597326618,5.95579929102434
"1852","nirB",79.6519263456905,-0.677105722253082,0.440288688394424,-1.53786763117228,0.124080983117463,0.158183153963462,59.6400282586067,137.006057056686,49.0030787524218,72.9585413150482
"1853","wzc",21.1179225522748,0.946542351902232,0.617685219782988,1.53240246259216,0.125423150152431,0.159807910151047,13.9583044860569,14.4216902164932,23.3347994059151,32.7568961006339
"1854","ynfF",47.1062700727226,0.652978835933575,0.42643014821811,1.53126798999115,0.125703173306406,0.160078312932268,31.7234192864929,41.462359372418,57.1702585444921,58.0690430874873
"1855","ybbL",141.796781534303,0.386677612047465,0.252619632247657,1.5306712649648,0.12585065898578,0.160179733620176,121.183461674403,124.387078117254,156.343156019631,165.273430325925
"1856","araE",269.027852842359,0.324048197099597,0.212256681667434,1.52668078363403,0.126840408086709,0.161352480330129,221.429466619721,255.985001342755,263.683233286841,335.013710120119
"1857","kdpE",46.1615733283201,0.649036528827678,0.425318301262404,1.52600188353346,0.127009395414569,0.161480442958427,38.0681031437915,33.3501586256406,53.6700386336048,59.5579929102434
"1858","yhjD",59.0988330404386,0.588885130274124,0.387051273170137,1.52146542614592,0.128143081165847,0.162834130588032,43.1438502296304,51.3772713962571,79.3383179801114,62.5358925557556
"1859","pstB",258.705249665356,-0.304788233529387,0.200700713867492,-1.51862057516455,0.128858029080516,0.163654549036632,279.800558106867,292.940582522518,246.182133732405,215.897724299632
"1860","rluD",395.182726421499,-0.261083836445093,0.172509452738862,-1.51344655205829,0.130166267824272,0.165227181899519,425.728286824735,435.354773410389,332.520891534291,387.126953916582
"1861","mdlA",103.769506546728,-0.471812151369618,0.312200867032702,-1.51124548709276,0.130725917082653,0.165759339544653,137.679639703379,103.655898431045,93.3391976236605,80.4032904288286
"1862","ydiB",41.8501271976866,0.66950089999692,0.442982244407812,1.51134928871003,0.130699482309671,0.165759339544653,33.6268244436825,30.6460917100481,52.503298663309,50.6242939737069
"1863","ddg",37.8102246426143,0.739351522693239,0.490139571694299,1.50845099108703,0.131439140885797,0.166574241348023,21.5719251148152,35.1528699027022,51.3365586930133,43.1795448599265
"1864","dgsA",675.765693925895,0.211791044522722,0.140446354618512,1.50798534499524,0.131558277818146,0.166635780004636,631.930512186939,621.034034947739,760.714460632833,689.383767936068
"1865","yghS",12.9595387601882,1.17437699588094,0.779369403102812,1.50682974107724,0.131854304125561,0.166921186080671,5.71021547156872,9.91491202383908,19.8345794950279,16.3784480503169
"1866","yjdF",73.5898359571075,-0.524547305640433,0.349614592154147,-1.50035873047644,0.133521503718578,0.168941195219487,85.018763687801,89.2342082145517,66.5041783068581,53.6021936192191
"1867","kbaY",13.6014706353111,1.17028246409502,0.781939979286489,1.49663976148513,0.134487018224475,0.17007169256989,6.34468385729858,9.91491202383908,12.8341396732533,25.3121469868535
"1868","aaeA",46.9117753598115,0.650902756065632,0.43529424174174,1.4953167160245,0.134831804528858,0.170416429599911,35.5302296008721,36.9555811797639,46.6695988118302,68.4916918467799
"1869","ygcW",13.3044342528828,1.11433816343552,0.753577538948472,1.47873059617786,0.139212331567987,0.175858916443027,8.24808901448816,8.11220074677743,17.5010995544363,19.3563476958291
"1870","agaI",9.28904355956582,-1.40362757446802,0.950702956731603,-1.47641023363756,0.139833797110598,0.176549516031081,12.0548993288673,15.323045855024,2.33347994059151,7.44474911378043
"1871","hofC",23.8174793907723,-0.915283272314851,0.62463478194159,-1.46530948768146,0.142836499156645,0.180244240785055,27.2821405863839,35.1528699027022,10.5006597326618,22.3342473413413
"1872","ffh",1271.95446799901,0.18579324738447,0.127029526840193,1.46259890913554,0.143577161931071,0.18108209365345,1218.17930060133,1160.04470678917,1251.91198812735,1457.68187647821
"1873","ybhS",62.5182092798056,0.552362954980146,0.378884285784486,1.45786715286033,0.14487716404475,0.182624124030782,46.9506605440095,54.0813383118495,64.1706983662666,84.8701398970969
"1874","bcsZ",86.2034674175835,-0.468081712156479,0.321185029265389,-1.45735843674617,0.145017463802179,0.182703432250237,95.8047262452086,104.557254069576,70.0043982177454,74.4474911378043
"1875","yiaT",19.7279571386228,1.01890890321925,0.70289661406959,1.44958573255891,0.147174077007534,0.185321597767887,11.4204309431374,14.4216902164932,39.6691589900557,13.4005484048048
"1876","tauB",13.9080919007087,-1.12526677061866,0.778045981509331,-1.44627283908819,0.148100690734554,0.186388982315716,24.1097986577346,14.4216902164932,8.16717979207029,8.93369893653651
"1877","alx",33.2125387251526,-0.741470838069184,0.513729528910387,-1.44330975025289,0.14893323436652,0.187336902684792,39.9715083009811,43.2650706494796,19.8345794950279,29.7789964551217
"1878","fadL",709.462053062679,0.20729061574196,0.143791824179597,1.44160223938082,0.14941461634491,0.187842337162052,701.722034617223,614.724545478023,782.882520068452,738.519112087018
"1879","nagC",374.673882919208,0.242375598803981,0.16866065498399,1.43706069934917,0.150700746972797,0.189358415967416,348.957612151422,337.107008810529,400.191809811444,412.439100903436
"1880","proC",132.434119997836,-0.407155364696855,0.283860625237941,-1.43434956629002,0.151472532184145,0.19022694068445,172.575400918521,128.893856309908,106.173337296914,122.093885465999
"1881","yjjQ",9.35457782491548,1.29515711274319,0.903247788276412,1.43388904966446,0.151603927245466,0.190290734836015,5.71021547156872,4.50677819265413,9.33391976236605,17.867397873073
"1882","ygiC",1362.33267180245,-0.168571091388356,0.118362924152058,-1.42418829710388,0.154391971691497,0.193687271606601,1407.25087954883,1478.22324719055,1342.91770581042,1220.93885465999
"1883","yfcF",50.6133306539317,-0.610247953414356,0.430111021057568,-1.41881496529399,0.155952968499024,0.195541666822196,70.4259908160143,52.2786270347879,45.5028588415345,34.24584592339
"1884","yneF",169.009125302687,0.357609338589657,0.252498408069262,1.41628353748497,0.156692505821496,0.196364652996047,136.41070293192,159.539948019956,165.677075781997,214.408774476876
"1885","argO",63.0573779281171,-0.530959079322454,0.375497486192638,-1.41401500368517,0.157357497237263,0.197093395743861,78.6740798305024,70.3057398054044,46.6695988118302,56.5800932647313
"1886","obgE",902.544862483113,0.176413291162768,0.12497525469648,1.41158577024878,0.158071964697149,0.197883302571563,853.359978806659,840.96481074926,945.059375939562,970.795284436968
"1887","caiD",18.6844786242051,-0.934765053505931,0.665119538611135,-1.40540910203579,0.15989966168826,0.200065236484357,24.1097986577346,25.2379578788631,10.5006597326618,14.8894982275609
"1888","dapE",692.409640514313,0.202883545233308,0.144548128719354,1.40357088694807,0.160446669471206,0.200643319185126,623.682423172451,665.200461235749,789.882959890227,690.872717758824
"1889","yggF",11.9787014558955,1.11745090718841,0.79785150759738,1.40057504002651,0.161341189201563,0.201655133777073,8.24808901448816,6.30948946971578,14.0008796435491,19.3563476958291
"1890","mdtL",14.3080470496511,-1.04378320936638,0.749003282716279,-1.39356293016643,0.163449629242893,0.204182314625646,20.9374567290853,18.0271127706165,9.33391976236605,8.93369893653651
"1891","ulaA",21.721546741283,0.862515428828088,0.621631826000219,1.38750204341659,0.165288728459597,0.206370538282976,12.6893677145972,18.0271127706165,33.8354591385769,22.3342473413413
"1892","rpoN",2056.27829071692,0.144690614330505,0.104323499002503,1.38694173138339,0.16545953135064,0.206474605453943,1950.35581773358,1956.84309125042,2221.47290344312,2096.44135044057
"1893","yjbF",3.80229230998457,-1.84843832018332,1.33902257685191,-1.38043850203711,0.167451672401886,0.208850184120895,4.44127870010901,8.11220074677743,1.16673997029576,1.48894982275609
"1894","aat",50.646662680451,-0.613720692123967,0.445460904663364,-1.37772066122785,0.16828954972945,0.209784385908781,73.5983327446636,48.6732044806646,32.6687191682812,47.6463943281947
"1895","ypfH",147.230459235392,0.382114078347264,0.278522571783264,1.37193217734831,0.170084552300457,0.211910093921571,112.935372659915,142.41419088787,140.008796435491,193.563476958291
"1896","fruK",255.299045011788,-0.282549016006112,0.206300439147781,-1.36959968274091,0.170811898705674,0.21259193086141,302.006951607413,257.787712619816,221.680594356194,239.72092146373
"1897","yfeA",260.21762201719,-0.296072271912651,0.216135109690509,-1.36984811184359,0.170734319891558,0.21259193086141,253.152885906213,320.882607316974,218.180374445306,248.654620400266
