"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_batch1","K12_batch2"
"1125","yfjD",119.554386827613,-1.71739434240831,0.327461093139391,-5.2445752438665,1.56642770997e-07,3.28740962065704e-07,65.2625285064397,46.1722584296185,187.264431402966,179.518328971429
"1126","alr",90.7341198221229,-2.14954853886565,0.410101234052634,-5.24150712160444,1.59270329020328e-07,3.33958478523085e-07,18.6464367161256,46.1722584296185,144.704333356837,153.41345078591
"1127","yedO",426.128782034093,0.821771797937075,0.15682626670306,5.24001377583669,1.60564610511889e-07,3.36373598419316e-07,624.655629990209,465.920062335241,306.166705319337,307.772730491586
"1128","nfsA",132.743055679995,-1.57894052168035,0.301813225837237,-5.23151534297523,1.68126077411946e-07,3.51902188625535e-07,65.2625285064397,67.1596486248996,201.628464493534,196.921581095108
"1129","galU",1325.15975629026,0.66287701633709,0.126729082155686,5.23066217368126,1.68903927022502e-07,3.53217158281778e-07,1463.74528221586,1783.9281665989,978.882255060958,1074.08332128532
"1130","menA",73.3357485080073,-2.62509236610029,0.503459239885027,-5.21411101065456,1.84700840732744e-07,3.85910340681424e-07,23.308045895157,16.7899121562249,126.882292300021,126.362743680626
"1131","gltL",96.9487465428583,-2.02526605552009,0.388938253803483,-5.20716601083776,1.91746536247302e-07,4.00119654284999e-07,55.9393101483769,20.9873901952811,153.482353578851,157.385932248924
"1132","alkB",26.4083133434026,2.72064180460554,0.522489454371514,5.20707505547286,1.91840511923176e-07,4.00119654284999e-07,37.2928734322513,54.5672145077309,9.04402083480232,4.72914459882584
"1133","ynfC",179.693402657423,1.03965440575024,0.200115424953682,5.19527370761587,2.04418856575835e-07,4.25977864409133e-07,270.373332383822,214.071379991867,118.370272690795,115.95862556321
"1134","yphE",23.9519218349958,2.60903337091946,0.502794285132074,5.18906727476849,2.11350035888278e-07,4.40033011227711e-07,27.9696550741884,54.5672145077309,6.65001531970759,6.62080243835618
"1135","yfbT",574.20908608528,0.675006683401508,0.130116554443038,5.18770794608623,2.12898137114641e-07,4.42865640288694e-07,750.519077824057,663.201530170884,433.846999457723,449.268736888455
"1136","rstB",149.31747343561,-1.46104168392998,0.281797990053436,-5.18471293444261,2.16347838382317e-07,4.49645463398459e-07,65.2625285064397,92.3445168592369,224.770517806117,214.892330570646
"1137","ubiB",245.299148841741,-1.08634378045831,0.209590867291105,-5.18316372511337,2.1815337560868e-07,4.52999225868155e-07,158.494712087068,155.30668744508,331.436763534226,335.958432300588
"1138","rsuA",98.713909981629,-1.96616920315467,0.379714996172802,-5.17801304391965,2.24261554888465e-07,4.64865259957564e-07,41.9544826112827,37.777302351506,166.25038299269,148.873471971037
"1139","yiiD",240.094791431485,-1.10158196019546,0.21273859570533,-5.17810111768011,2.24155733114849e-07,4.64865259957564e-07,153.833102908036,151.109209406024,322.126742086636,333.310111325245
"1140","era",638.911036933326,0.633195364932248,0.122371820990602,5.17435598985552,2.28698421569129e-07,4.73646467828696e-07,764.503905361151,789.12587134257,508.859172264025,493.155198765559
"1141","cmk",1539.47164230288,-0.737252492477528,0.142662617900423,-5.16780431571864,2.36860108493242e-07,4.90119821343159e-07,1067.50850199819,1238.25602152159,2107.25685450894,1744.86519118278
"1142","eda",273.876918043091,-1.16362815444006,0.225284203101321,-5.16515644870456,2.40237897503926e-07,4.96673971984913e-07,205.110803877382,134.319297249799,348.992803978254,407.084767066928
"1143","ftsQ",602.251869000779,0.672315866951815,0.130169059754907,5.16494371410309,2.40511285896718e-07,4.96804152232853e-07,801.796778793402,679.991442327108,466.033073605108,461.186181277496
"1144","pepQ",789.619871220012,-0.670865624555041,0.129951395971903,-5.16243492066901,2.43758132295525e-07,5.03070760795222e-07,661.94850342246,558.264579194478,972.764240966826,965.502161296284
"1145","sppA",301.88605667075,-0.981534682286856,0.190494302301283,-5.15256713943325,2.569445805973e-07,5.29821969249105e-07,186.464367161256,218.268858030924,394.212908152266,408.598093338553
"1146","ynfL",46.7824476840269,1.82698219246264,0.354683210144604,5.15102530993159,2.59066220363401e-07,5.33730668654441e-07,79.2473560435339,67.1596486248996,20.4820471846994,20.2407388829746
"1147","queA",62.3496879287094,-3.58579839752954,0.699007465273423,-5.1298427780409,2.89984273810965e-07,5.96907472072963e-07,9.32321835806282,8.39495607811245,118.370272690795,113.310304587867
"1148","hyaB",21.696582141911,2.63347129792864,0.514026337214527,5.1232225029543,3.00357559717896e-07,6.17721427259541e-07,37.2928734322513,37.777302351506,5.85201348134268,5.86413930254404
"1149","bglX",371.742377934892,-0.907822940192277,0.177437969274337,-5.11628341952387,3.11614718811325e-07,6.40315362152775e-07,256.388504846727,260.243638421486,463.373067477225,506.96430099413
"1150","slt",334.570967559242,0.816617584297249,0.159801648406928,5.11019499759958,3.21826472334386e-07,6.60723740157814e-07,447.514481187015,407.155369788454,230.888531900248,252.725487361253
"1151","psd",161.20879504611,-1.34895772984709,0.264297819674254,-5.1039306018857,3.32670311783705e-07,6.8239322860237e-07,93.2321835806282,88.1470388201807,232.484535576977,230.971422206654
"1152","dnaK",9833.27219214711,0.551312873734366,0.108096634672128,5.1001853610575,3.393210105914e-07,6.95431342019353e-07,12008.3052451849,11375.1654858424,7335.76489947584,8613.85313808534
"1153","yoaA",79.0382654952411,-2.2793416731912,0.447414214446577,-5.09447755478803,3.49704260074606e-07,7.16089989623716e-07,27.9696550741884,25.1848682343374,133.798308232517,129.200230439922
"1154","gyrB",1113.66626046045,-0.5716029321459,0.112334727242027,-5.08839026167189,3.61115645363434e-07,7.38816324699366e-07,867.059307299842,923.44516859237,1314.84102901259,1349.31953693699
"1155","ybjS",109.934372690065,1.24100260261917,0.244083656239095,5.08433305916859,3.68920082930743e-07,7.54130143549337e-07,153.833102908036,155.30668744508,68.362157486594,62.2355429205481
"1156","yhjJ",128.001271008773,-1.58533398710621,0.31190799761635,-5.08269745957647,3.72112146959006e-07,7.59997213642053e-07,41.9544826112827,83.9495607811245,192.584443658732,193.516596983953
"1157","mepA",87.5842484859194,-2.19495165998118,0.431862836292825,-5.0825203641577,3.72459364408304e-07,7.60048884501301e-07,32.6312642532199,29.3823462733936,128.478295976751,159.845087440313
"1158","yeaU",56.8590396780348,1.6623440488741,0.328244099533274,5.06435317874036,4.09789317149399e-07,8.35503089628439e-07,97.8937927596596,75.554604703012,25.8020594404655,28.185701809002
"1159","ubiE",298.743361614756,-0.957073207476967,0.189363145226788,-5.05416830889001,4.32270286499858e-07,8.80578210894017e-07,191.125976340288,214.071379991867,398.202917344091,391.57317278278
"1160","leuS",2280.00024614127,-0.468318308510171,0.0928362751164636,-5.04456159968357,4.54562376540696e-07,9.25191181907399e-07,1976.52229190932,1851.0878152238,2640.85408376228,2651.53679366967
"1161","flk",67.1561024615917,-2.67043790242238,0.53039762510295,-5.03478480301274,4.78385943008537e-07,9.72841698056121e-07,18.6464367161256,16.7899121562249,117.040269626854,116.147791347163
"1162","yfcA",79.3618825019049,-2.27709609292489,0.453004862844439,-5.02664823204522,4.99126701057474e-07,1.01414642099544e-06,37.2928734322513,16.7899121562249,139.650321713859,123.714422705284
"1163","ygbI",154.524139016739,1.11359550997858,0.221635253056526,5.02445118554568,5.04874190290096e-07,1.02494235879185e-06,195.787585519319,226.663814109036,105.602243276957,90.042913161644
"1164","yneE",72.2346653684771,1.46523807117084,0.291636911404494,5.02418594448283,5.05572365325681e-07,1.02547796781266e-06,111.878620296754,100.739472937349,36.9740851775742,39.346483062231
"1165","uidC",16.084072280834,3.05344630658752,0.608208994535077,5.02038992192415,5.15666954254393e-07,1.04505551845032e-06,32.6312642532199,25.1848682343374,2.92600674067134,3.59414989510764
"1166","htpY",26.3462118953707,2.35458936585434,0.469487206924503,5.01523647742966,5.29682773420668e-07,1.07253947516826e-06,46.6160917903141,41.9747803905623,7.71401777086081,9.07995762974561
"1167","fpr",188.123377434307,-1.2162383335896,0.243287302039594,-4.99918542148844,5.75730182207445e-07,1.16478059999295e-06,125.863447833848,100.739472937349,269.192620141763,256.697968824267
"1168","ydfH",95.2242081583888,-1.89276254211555,0.379916417897851,-4.98204987451862,6.29142131247799e-07,1.27175048961991e-06,55.9393101483769,25.1848682343374,151.088348063756,148.684306187084
"1169","nupC",167.396912521838,-1.28251060384556,0.258301062004959,-4.96517743245261,6.86382877966781e-07,1.38627029502102e-06,102.555401938691,92.3445168592369,231.420533125824,243.267198163601
"1170","hmp",237.026504911643,1.05278917870733,0.212107449348945,4.96347102347807,6.924437621929e-07,1.39681763916711e-06,321.651033353167,319.008330968273,132.468305168575,174.978350156556
"1171","yidA",94.7238910620534,-1.88583153955621,0.379949481907714,-4.96337442042956,6.92788418240018e-07,1.39681763916711e-06,51.2777009693455,29.3823462733936,154.280355417216,143.955161588259
"1172","holA",136.971150078732,-1.51612857092601,0.305474959873497,-4.96318445071201,6.93466665926991e-07,1.39699214868057e-06,65.2625285064397,75.554604703012,219.982506775927,187.08496032955
"1173","shiA",208.150448686547,-1.12884695102148,0.227798869071984,-4.9554545886036,7.21613754435165e-07,1.45245530624162e-06,135.186666191911,125.924341171687,280.364645878872,291.126141503719
"1174","fdnH",26.199855185789,2.32521895132788,0.469446807550598,4.95310419397677,7.30388394250246e-07,1.46886456458674e-06,37.2928734322513,50.3697364686747,8.24601899643741,8.89079184579258
"1175","yneH",65.2586020457911,-2.6237070045679,0.531466094897331,-4.93673449681631,7.94415035372289e-07,1.59626714767147e-06,18.6464367161256,16.7899121562249,111.720257371088,113.877801939726
"1176","djlA",110.027502686586,-1.64512228770476,0.333533900344259,-4.93239903352174,8.12257680576981e-07,1.63073161891348e-06,51.2777009693455,54.5672145077309,165.718381767113,168.546713502153
"1177","tonB",217.148520662451,-1.10736546138635,0.2247398890156,-4.92732049587103,8.3364950803414e-07,1.67225699954852e-06,158.494712087068,117.529385093574,298.984688774053,293.585296695108
"1178","ampG",57.5805816049466,-3.85289057401336,0.783782052538521,-4.9157677973546,8.84351692265456e-07,1.77245699952355e-06,9.32321835806282,4.19747803905623,115.9762671757,100.825362846967
"1179","sohB",617.794062051323,-0.670430601287236,0.136668023524021,-4.90554106220319,9.31701456969483e-07,1.86577365555975e-06,461.499308724109,491.104930569578,754.909739093206,763.662269818397
"1180","bioC",62.3819438310505,-2.76359498058338,0.564322915172213,-4.89718724205983,9.72181934079633e-07,1.94503922317254e-06,13.9848275370942,16.7899121562249,103.740238987438,115.012796643444
"1181","tnaB",21.9773998019544,2.63027609545738,0.537115969658759,4.8970357316474,9.72931521629299e-07,1.94503922317254e-06,46.6160917903141,29.3823462733936,7.1820165452842,4.72914459882584
"1182","glnP",358.311192900246,0.755110359981823,0.154340064356401,4.89251033508789,9.95578863371413e-07,1.98863087683579e-06,442.852872007984,457.525106257129,255.360588276772,277.5062050591
"1183","menB",189.285133583155,-1.24136107457012,0.253867865908549,-4.88979205827214,1.00942552830196e-06,2.01458467651812e-06,97.8937927596596,125.924341171687,247.114569280334,286.20783112094
"1184","rluA",95.053020640859,1.26618334880302,0.259255468936009,4.8839214617129,1.03996511673651e-06,2.07378179105989e-06,125.863447833848,142.714253327912,57.7221329750619,53.9122484266146
"1185","ydgG",86.8277027036846,1.31010573780972,0.270301865071961,4.84682463238252,1.25453229053697e-06,2.49953648772808e-06,130.525057012879,117.529385093574,47.6141096891064,51.6422590191782
"1186","folD",144.331980114768,-1.43098436453163,0.295357470711388,-4.84492354666029,1.26660442549584e-06,2.52146125513969e-06,97.8937927596596,58.7646925467872,224.504517193328,196.164917959296
"1187","sdhA",1497.87883990105,-0.536851694150754,0.110987971323708,-4.83702592044836,1.31796246870792e-06,2.62149063910649e-06,1123.44781214657,1318.00810426365,1770.76607933174,1779.29336386223
"1188","oxyR",263.066059637971,-0.977396848545336,0.202413146863195,-4.82872216401008,1.37411971227032e-06,2.73088942817359e-06,191.125976340288,163.701643523193,340.480784369029,356.955834319374
"1189","rhaR",27.6267757217182,2.24250715568408,0.464945153970272,4.82316491856039,1.41298046905002e-06,2.80575852601102e-06,32.6312642532199,58.7646925467872,9.84202267316724,9.26912341369865
"1190","ygaZ",132.212203207892,-1.43729754464006,0.298011561845499,-4.82295900111825,1.41444052674723e-06,2.80629754928588e-06,88.5705744015967,54.5672145077309,189.924437530849,195.78658639139
"1191","cysZ",112.145265604056,1.15614722305952,0.24011883346645,4.81489605112988,1.47276534148593e-06,2.91956252833609e-06,163.156321266099,146.911731366968,70.2241617761122,68.2888480070451
"1192","selA",114.271223857572,-1.57636805762908,0.327718875447897,-4.81012286971459,1.50837545320611e-06,2.98764634649298e-06,37.2928734322513,75.554604703012,170.772393410091,173.465023884932
"1193","yliC",85.3195888853301,-1.91570246161567,0.398317041011807,-4.80949159681794,1.51314656679829e-06,2.99458427846668e-06,37.2928734322513,33.5798243124498,131.936303942999,138.469353853621
"1194","ubiG",85.4118204243329,-1.91955781516024,0.399561438453444,-4.80416183951622,1.55401097719317e-06,3.07288100264077e-06,32.6312642532199,37.777302351506,140.714324165013,130.524390927593
"1195","kduI",40.9829225131421,1.80532494864227,0.376621114061354,4.79347779834821,1.63914606782286e-06,3.23851369550608e-06,60.6009193274083,67.1596486248996,17.8220410568163,18.3490810434443
"1196","hybO",46.1601645147642,1.80035971901991,0.375830460225301,4.79035072873188,1.66490041255471e-06,3.28664705187431e-06,51.2777009693455,92.3445168592369,18.8860435079696,22.1323967225049
"1197","pdxY",129.713886288808,-1.46859172212635,0.306834827701278,-4.78626149817684,1.6991664118814e-06,3.35148863696907e-06,74.5857468645025,62.9621705858434,177.954409955375,203.353217749511
"1198","dsbC",258.366173876712,-0.969430280472899,0.202600556341927,-4.78493395070842,1.71043570106818e-06,3.37090040920032e-06,172.479539624162,176.294077640361,350.056806429408,334.634271812916
"1199","eno",9106.42857519499,-0.463717549232315,0.0970069170433547,-4.78025241256837,1.75075245559473e-06,3.44747835501181e-06,7551.80687003088,7756.9394161759,9907.19282330037,11209.7751912728
"1200","udk",62.9781775233023,-2.57163980611908,0.538338929580112,-4.77699022830261,1.77938417050498e-06,3.50093835546855e-06,9.32321835806282,25.1848682343374,115.444265950124,101.960357550685
"1201","hemA",182.825984125134,-1.1702268287024,0.245202810292228,-4.77248538590462,1.81966315999353e-06,3.57720626206887e-06,93.2321835806282,130.121819210743,258.818596243019,249.131337466145
"1202","der",554.155398963216,-0.676585132035933,0.142207484104791,-4.75773224099349,1.95779952109252e-06,3.84556128893464e-06,428.86804447089,423.945281944679,688.675586508918,675.132682928377
"1203","yneI",98.8362566765787,-1.69059266201362,0.355530839493722,-4.75512240913061,1.98326212065521e-06,3.89233737894178e-06,46.6160917903141,46.1722584296185,156.142359706734,146.414316779648
"1204","truA",298.688600096289,0.765815957707852,0.161057690594215,4.75491704172839,1.98527921543979e-06,3.8930599897453e-06,396.23678021767,356.785633319779,222.110511678234,219.621475169472
"1205","fabF",1897.61066096623,-0.666936756344761,0.140568778024328,-4.74455825623907,2.0896183736945e-06,4.09426471393587e-06,1305.25057012879,1624.42400111476,2150.34895378065,2510.41911884071
"1206","xdhA",34.7844871347381,1.94570034421246,0.411939499782673,4.72326724006548,2.32085552297342e-06,4.54356541437832e-06,60.6009193274083,50.3697364686747,13.0340300266269,15.1332627162427
"1207","ykgF",69.3853066682356,1.50152475133327,0.318461386282784,4.71493504710164,2.41787867330184e-06,4.72958703203449e-06,130.525057012879,75.554604703012,33.250076598538,38.2114883585128
